  iter           loss   elapsed_time
     0         2.2707    00:00:00:03
    10         2.2049    00:00:00:04
    20         2.1424    00:00:00:04
    30         1.7599    00:00:00:05
    40         1.6349    00:00:00:05
    50         1.3466    00:00:00:05
    60         1.7400    00:00:00:06
    70         1.4520    00:00:00:06
    80         1.7061    00:00:00:07
    90         1.3959    00:00:00:07
   100         1.4641    00:00:00:08
   110         1.4776    00:00:00:09
   120         1.1929    00:00:00:09
   130         1.2135    00:00:00:10
   140         1.4648    00:00:00:10
   150         1.6612    00:00:00:11
   160         1.2567    00:00:00:12
   170         1.2424    00:00:00:12
   180         1.7492    00:00:00:13
   190         1.6465    00:00:00:13
   200         1.3234    00:00:00:14
   210         1.0287    00:00:00:14
   220         1.1464    00:00:00:15
   230         1.4175    00:00:00:15
   240         1.2489    00:00:00:16
   250         1.2441    00:00:00:16
   260         1.4506    00:00:00:17
   270         1.5666    00:00:00:17
   280         1.3208    00:00:00:18
   290         1.3427    00:00:00:18
   300         1.2864    00:00:00:19
   310         1.3407    00:00:00:19
   320         1.3950    00:00:00:19
   330         1.4872    00:00:00:20
   340         1.0521    00:00:00:20
   350         1.1314    00:00:00:21
   360         1.4565    00:00:00:21
   370         1.3374    00:00:00:22
   380         1.0913    00:00:00:22
   390         1.2798    00:00:00:23
   400         1.1505    00:00:00:23
   410         1.2484    00:00:00:24
   420         1.2937    00:00:00:24
   430         1.2164    00:00:00:25
   440         1.2237    00:00:00:25
   450         0.9870    00:00:00:26
   460         1.0772    00:00:00:26
   470         1.4776    00:00:00:27
   480         1.0789    00:00:00:27
   490         1.4982    00:00:00:28
   500         1.2707    00:00:00:28
   510         1.1288    00:00:00:29
   520         1.0812    00:00:00:30
   530         1.2103    00:00:00:30
   540         1.5838    00:00:00:31
   550         1.1506    00:00:00:31
   560         1.1646    00:00:00:32
   570         1.0571    00:00:00:32
   580         1.0605    00:00:00:33
   590         0.9118    00:00:00:33
   600         1.0047    00:00:00:34
   610         1.1767    00:00:00:34
   620         1.2237    00:00:00:35
   630         0.9209    00:00:00:36
   640         1.1207    00:00:00:36
   650         1.1681    00:00:00:37
   660         1.2945    00:00:00:37
   670         0.8390    00:00:00:38
   680         1.3987    00:00:00:38
   690         1.2559    00:00:00:39
   700         1.2971    00:00:00:40
   710         1.2035    00:00:00:40
   720         1.1365    00:00:00:41
   730         1.2645    00:00:00:41
   740         1.4043    00:00:00:42
   750         0.9944    00:00:00:42
   760         1.0621    00:00:00:43
   770         1.2130    00:00:00:43
   780         1.2927    00:00:00:44
   790         1.1166    00:00:00:45
   800         1.1216    00:00:00:45
   810         1.3728    00:00:00:46
   820         1.2561    00:00:00:46
   830         1.0748    00:00:00:47
   840         1.1445    00:00:00:48
   850         1.2195    00:00:00:48
   860         1.1308    00:00:00:49
   870         1.1275    00:00:00:49
   880         0.9903    00:00:00:50
   890         1.2810    00:00:00:50
   900         0.9177    00:00:00:51
   910         1.3657    00:00:00:51
   920         1.5108    00:00:00:52
   930         1.3080    00:00:00:53
   940         1.0601    00:00:00:53
   950         1.1356    00:00:00:54
   960         1.3086    00:00:00:54
   970         0.8573    00:00:00:55
   980         0.9894    00:00:00:55
   990         0.9481    00:00:00:56
  1000         1.0099    00:00:00:56
  1010         1.0847    00:00:00:57
  1020         1.4826    00:00:00:58
  1030         0.9660    00:00:00:58
  1040         1.2568    00:00:00:59
  1050         1.1463    00:00:00:59
  1060         1.2999    00:00:01:00
  1070         1.0794    00:00:01:00
  1080         0.9409    00:00:01:01
  1090         1.1713    00:00:01:01
  1100         1.2476    00:00:01:02
  1110         1.2708    00:00:01:03
  1120         0.9955    00:00:01:03
  1130         1.3851    00:00:01:04
  1140         1.1933    00:00:01:04
  1150         0.9490    00:00:01:05
  1160         1.2079    00:00:01:05
  1170         1.3573    00:00:01:06
  1180         0.8442    00:00:01:06
  1190         1.2369    00:00:01:07
  1200         1.1908    00:00:01:08
  1210         1.5642    00:00:01:08
  1220         1.0361    00:00:01:09
  1230         1.4024    00:00:01:09
  1240         1.1004    00:00:01:10
  1250         0.8950    00:00:01:10
  1260         0.9187    00:00:01:11
  1270         1.0270    00:00:01:12
  1280         1.0692    00:00:01:12
  1290         0.8780    00:00:01:13
  1300         1.2442    00:00:01:13
  1310         0.9227    00:00:01:14
  1320         1.2665    00:00:01:14
  1330         1.2934    00:00:01:15
  1340         0.9765    00:00:01:15
  1350         1.4624    00:00:01:16
  1360         1.1295    00:00:01:17
  1370         1.3012    00:00:01:17
  1380         0.9545    00:00:01:18
  1390         0.8627    00:00:01:18
  1400         0.8111    00:00:01:19
  1410         1.3233    00:00:01:19
  1420         0.9006    00:00:01:20
  1430         0.9389    00:00:01:20
  1440         1.4072    00:00:01:21
  1450         0.7091    00:00:01:22
  1460         1.3231    00:00:01:22
  1470         0.8195    00:00:01:23
  1480         1.1708    00:00:01:23
  1490         1.3431    00:00:01:24
  1500         0.8202    00:00:01:24
  1510         1.4184    00:00:01:25
  1520         1.2491    00:00:01:25
  1530         1.5000    00:00:01:26
  1540         1.0339    00:00:01:26
  1550         1.5725    00:00:01:27
  1560         1.2438    00:00:01:28
  1570         1.1477    00:00:01:28
  1580         0.9828    00:00:01:29
  1590         1.0747    00:00:01:29
  1600         1.0966    00:00:01:30
  1610         1.3461    00:00:01:30
  1620         1.5078    00:00:01:31
  1630         0.9358    00:00:01:31
  1640         0.9618    00:00:01:32
  1650         1.0307    00:00:01:33
  1660         1.0936    00:00:01:33
  1670         1.1057    00:00:01:34
  1680         0.8336    00:00:01:34
  1690         0.9486    00:00:01:35
  1700         1.0881    00:00:01:35
  1710         0.9736    00:00:01:36
  1720         1.1689    00:00:01:36
  1730         1.1798    00:00:01:37
  1740         0.9524    00:00:01:38
  1750         0.9377    00:00:01:38
  1760         1.1974    00:00:01:39
  1770         0.9451    00:00:01:39
  1780         0.9533    00:00:01:40
  1790         1.0349    00:00:01:40
  1800         1.0108    00:00:01:41
  1810         0.8953    00:00:01:41
  1820         0.9337    00:00:01:42
  1830         1.1857    00:00:01:43
  1840         0.7588    00:00:01:43
  1850         1.2859    00:00:01:44
  1860         0.9415    00:00:01:44
  1870         1.2548    00:00:01:45
  1880         1.0719    00:00:01:45
  1890         1.1094    00:00:01:46
  1900         0.9036    00:00:01:47
  1910         1.0467    00:00:01:47
  1920         1.2992    00:00:01:48
  1930         0.9846    00:00:01:48
  1940         1.0629    00:00:01:49
  1950         1.1228    00:00:01:49
  1960         1.2651    00:00:01:50
  1970         1.1129    00:00:01:50
  1980         1.1053    00:00:01:51
  1990         0.8446    00:00:01:52
  2000         1.3220    00:00:01:52
  2010         1.2434    00:00:01:53
  2020         0.9961    00:00:01:53
  2030         0.8491    00:00:01:54
  2040         0.8410    00:00:01:54
  2050         0.8844    00:00:01:55
  2060         0.8020    00:00:01:56
  2070         0.9731    00:00:01:56
  2080         0.8997    00:00:01:57
  2090         0.7646    00:00:01:57
  2100         0.9666    00:00:01:58
  2110         1.0654    00:00:01:58
  2120         0.8952    00:00:01:59
  2130         0.7465    00:00:01:59
  2140         0.9374    00:00:02:00
  2150         0.9920    00:00:02:01
  2160         1.0383    00:00:02:01
  2170         0.9260    00:00:02:02
  2180         0.9815    00:00:02:02
  2190         0.9883    00:00:02:03
  2200         0.8637    00:00:02:03
  2210         1.2538    00:00:02:04
  2220         0.8647    00:00:02:04
  2230         1.1550    00:00:02:05
  2240         1.1189    00:00:02:06
  2250         0.8826    00:00:02:06
  2260         0.8830    00:00:02:07
  2270         1.0607    00:00:02:07
  2280         0.8505    00:00:02:08
  2290         0.8527    00:00:02:08
  2300         0.8957    00:00:02:09
  2310         1.2518    00:00:02:09
  2320         1.0630    00:00:02:10
  2330         0.8481    00:00:02:11
  2340         1.0909    00:00:02:11
  2350         0.9030    00:00:02:12
  2360         1.0494    00:00:02:12
  2370         1.2688    00:00:02:13
  2380         1.1462    00:00:02:13
  2390         1.0027    00:00:02:14
  2400         0.9618    00:00:02:14
  2410         1.1420    00:00:02:15
  2420         0.8604    00:00:02:15
  2430         1.0619    00:00:02:16
  2440         1.3383    00:00:02:17
  2450         0.9459    00:00:02:17
  2460         0.9743    00:00:02:18
  2470         0.7398    00:00:02:18
  2480         0.6169    00:00:02:19
  2490         0.9420    00:00:02:19
  2500         1.1160    00:00:02:20
  2505         0.9891    00:00:04:43
  2515         1.3000    00:00:04:43
  2525         0.9568    00:00:04:44
  2535         1.1220    00:00:04:44
  2545         1.0992    00:00:04:45
  2555         0.9961    00:00:04:45
  2565         1.3384    00:00:04:46
  2575         1.2101    00:00:04:46
  2585         0.5247    00:00:04:47
  2595         0.7911    00:00:04:47
  2605         1.1151    00:00:04:48
  2615         1.2456    00:00:04:48
  2625         1.0385    00:00:04:49
  2635         1.0839    00:00:04:49
  2645         0.9868    00:00:04:50
  2655         0.7529    00:00:04:50
  2665         1.4013    00:00:04:51
  2675         1.0161    00:00:04:51
  2685         0.8124    00:00:04:52
  2695         0.9853    00:00:04:52
  2705         1.0420    00:00:04:53
  2715         0.9202    00:00:04:53
  2725         0.8719    00:00:04:54
  2735         0.8157    00:00:04:54
  2745         1.0299    00:00:04:55
  2755         1.1085    00:00:04:55
  2765         0.9651    00:00:04:56
  2775         1.3038    00:00:04:56
  2785         0.8002    00:00:04:57
  2795         0.9737    00:00:04:57
  2805         1.0831    00:00:04:57
  2815         0.8348    00:00:04:58
  2825         0.9127    00:00:04:58
  2835         1.0592    00:00:04:59
  2845         1.3247    00:00:04:59
  2855         0.9980    00:00:05:00
  2865         0.9235    00:00:05:00
  2875         0.9182    00:00:05:01
  2885         0.7938    00:00:05:01
  2895         1.0787    00:00:05:02
  2905         1.0187    00:00:05:02
  2915         0.9484    00:00:05:03
  2925         0.8508    00:00:05:03
  2935         1.1688    00:00:05:04
  2945         0.8533    00:00:05:04
  2955         0.8006    00:00:05:05
  2965         0.8423    00:00:05:05
  2975         0.9296    00:00:05:06
  2985         0.9296    00:00:05:06
  2995         0.6238    00:00:05:06
  3005         0.7675    00:00:05:07
  3015         0.7977    00:00:05:07
  3025         0.9678    00:00:05:08
  3035         0.7182    00:00:05:08
  3045         1.0610    00:00:05:09
  3055         0.5883    00:00:05:09
  3065         1.0264    00:00:05:10
  3075         0.9809    00:00:05:10
  3085         0.8045    00:00:05:11
  3095         1.0808    00:00:05:11
  3105         0.9420    00:00:05:12
  3115         0.9402    00:00:05:12
  3125         1.0358    00:00:05:13
  3135         0.7258    00:00:05:13
  3145         1.1244    00:00:05:14
  3155         0.9890    00:00:05:14
  3165         1.5040    00:00:05:15
  3175         1.1017    00:00:05:15
  3185         1.1004    00:00:05:16
  3195         0.9803    00:00:05:16
  3205         0.8841    00:00:05:17
  3215         0.7960    00:00:05:17
  3225         1.0359    00:00:05:18
  3235         1.1744    00:00:05:18
  3245         0.9003    00:00:05:18
  3255         0.7646    00:00:05:19
  3265         0.9253    00:00:05:20
  3275         0.8425    00:00:05:20
  3285         0.7703    00:00:05:21
  3295         0.9055    00:00:05:21
  3305         1.1995    00:00:05:22
  3315         1.0350    00:00:05:22
  3325         1.0764    00:00:05:22
  3335         1.1043    00:00:05:23
  3345         0.6437    00:00:05:23
  3355         0.6197    00:00:05:24
  3365         1.2282    00:00:05:24
  3375         1.0298    00:00:05:25
  3385         0.7831    00:00:05:25
  3395         1.0781    00:00:05:25
  3405         1.0315    00:00:05:26
  3415         1.1088    00:00:05:26
  3425         0.6077    00:00:05:27
  3435         1.1461    00:00:05:27
  3445         0.8289    00:00:05:28
  3455         0.8995    00:00:05:28
  3465         0.7446    00:00:05:29
  3475         0.7291    00:00:05:29
  3485         0.6562    00:00:05:30
  3495         1.1120    00:00:05:30
  3505         0.8297    00:00:05:31
  3515         0.9555    00:00:05:31
  3525         0.9081    00:00:05:32
  3535         0.8091    00:00:05:32
  3545         0.7109    00:00:05:33
  3555         1.0727    00:00:05:33
  3565         0.8258    00:00:05:34
  3575         0.8379    00:00:05:34
  3585         1.0127    00:00:05:34
  3595         0.9617    00:00:05:35
  3605         0.7053    00:00:05:35
  3615         1.0179    00:00:05:36
  3625         0.8486    00:00:05:36
  3635         0.8203    00:00:05:37
  3645         1.1350    00:00:05:37
  3655         0.8567    00:00:05:38
  3665         0.7368    00:00:05:38
  3675         0.8790    00:00:05:39
  3685         1.0320    00:00:05:39
  3695         1.1535    00:00:05:40
  3705         0.9453    00:00:05:40
  3715         0.9908    00:00:05:41
  3725         1.2156    00:00:05:41
  3735         0.6945    00:00:05:42
  3745         1.0369    00:00:05:42
  3755         1.1173    00:00:05:43
  3765         1.0878    00:00:05:43
  3775         0.7746    00:00:05:44
  3785         0.9260    00:00:05:44
  3795         1.5370    00:00:05:45
  3805         0.9304    00:00:05:45
  3815         0.8507    00:00:05:46
  3825         1.2296    00:00:05:46
  3835         0.7971    00:00:05:47
  3845         1.1972    00:00:05:47
  3855         0.9439    00:00:05:48
  3865         1.3913    00:00:05:48
  3875         0.8922    00:00:05:49
  3885         0.9394    00:00:05:49
  3895         0.6901    00:00:05:50
  3905         0.9454    00:00:05:50
  3915         0.6485    00:00:05:51
  3925         0.6758    00:00:05:51
  3935         0.8537    00:00:05:51
  3945         0.7472    00:00:05:52
  3955         1.2676    00:00:05:52
  3965         1.0330    00:00:05:53
  3975         0.9262    00:00:05:53
  3985         1.1346    00:00:05:54
  3995         0.8862    00:00:05:54
  4005         0.8582    00:00:05:55
  4015         0.7308    00:00:05:55
  4025         0.6236    00:00:05:56
  4035         0.8790    00:00:05:56
  4045         0.8691    00:00:05:57
  4055         0.8274    00:00:05:57
  4065         1.4677    00:00:05:58
  4075         0.9738    00:00:05:58
  4085         1.0143    00:00:05:59
  4095         1.0447    00:00:05:59
  4105         1.1086    00:00:06:00
  4115         0.7589    00:00:06:00
  4125         1.0016    00:00:06:01
  4135         0.7081    00:00:06:01
  4145         0.6942    00:00:06:02
  4155         0.9345    00:00:06:02
  4165         0.7002    00:00:06:02
  4175         0.5230    00:00:06:03
  4185         0.5273    00:00:06:03
  4195         0.9963    00:00:06:04
  4205         0.7782    00:00:06:04
  4215         0.9338    00:00:06:05
  4225         0.9861    00:00:06:05
  4235         1.0021    00:00:06:06
  4245         1.1301    00:00:06:06
  4255         1.1632    00:00:06:07
  4265         1.0542    00:00:06:07
  4275         0.8948    00:00:06:08
  4285         1.0247    00:00:06:08
  4295         0.6074    00:00:06:09
  4305         1.0562    00:00:06:09
  4315         1.1674    00:00:06:10
  4325         0.8142    00:00:06:10
  4335         0.9730    00:00:06:11
  4345         1.0620    00:00:06:11
  4355         0.8453    00:00:06:12
  4365         1.3188    00:00:06:12
  4375         1.0723    00:00:06:12
  4385         1.2025    00:00:06:13
  4395         0.6952    00:00:06:13
  4405         1.1354    00:00:06:14
  4415         0.7115    00:00:06:14
  4425         0.9986    00:00:06:15
  4435         1.1463    00:00:06:15
  4445         0.6524    00:00:06:16
  4455         1.1096    00:00:06:16
  4465         0.6513    00:00:06:17
  4475         0.5529    00:00:06:17
  4485         1.0786    00:00:06:18
  4495         0.8502    00:00:06:18
  4505         0.9264    00:00:06:19
  4515         0.7742    00:00:06:19
  4525         0.9031    00:00:06:20
  4535         0.7498    00:00:06:20
  4545         1.4456    00:00:06:21
  4555         1.0603    00:00:06:21
  4565         0.7652    00:00:06:21
  4575         0.9191    00:00:06:22
  4585         0.7108    00:00:06:22
  4595         1.0463    00:00:06:23
  4605         0.9463    00:00:06:23
  4615         0.9753    00:00:06:24
  4625         0.8574    00:00:06:24
  4635         1.0525    00:00:06:25
  4645         0.9749    00:00:06:25
  4655         1.3223    00:00:06:26
  4665         0.8454    00:00:06:26
  4675         0.8737    00:00:06:27
  4685         0.9921    00:00:06:27
  4695         0.9019    00:00:06:28
  4705         1.1266    00:00:06:28
  4715         0.6985    00:00:06:28
  4725         0.6830    00:00:06:29
  4735         0.8289    00:00:06:29
  4745         0.7610    00:00:06:30
  4755         1.1986    00:00:06:30
  4765         0.7379    00:00:06:31
  4775         0.7474    00:00:06:31
  4785         0.8824    00:00:06:32
  4795         1.0393    00:00:06:32
  4805         0.6798    00:00:06:33
  4815         1.0916    00:00:06:33
  4825         0.6452    00:00:06:34
  4835         1.0363    00:00:06:34
  4845         0.9442    00:00:06:35
  4855         0.7688    00:00:06:35
  4865         0.9339    00:00:06:35
  4875         0.8924    00:00:06:36
  4885         1.1220    00:00:06:36
  4895         1.1325    00:00:06:37
  4905         0.9065    00:00:06:37
  4915         0.6231    00:00:06:38
  4925         1.2807    00:00:06:38
  4935         1.0756    00:00:06:39
  4945         0.8654    00:00:06:39
  4955         0.9201    00:00:06:40
  4965         0.9039    00:00:06:40
  4975         0.6859    00:00:06:41
  4985         0.9265    00:00:06:41
  4995         0.9154    00:00:06:42
