  iter           loss   elapsed_time
     0         1.7661    00:00:00:05
    10         1.7505    00:00:00:05
    20         1.7403    00:00:00:05
    30         1.7178    00:00:00:06
    40         1.6858    00:00:00:06
    50         1.6896    00:00:00:07
    60         1.6146    00:00:00:07
    70         1.5867    00:00:00:08
    80         1.5054    00:00:00:08
    90         1.5998    00:00:00:08
   100         1.3642    00:00:00:09
   110         1.2877    00:00:00:09
   120         1.3844    00:00:00:10
   130         1.6518    00:00:00:10
   140         1.2995    00:00:00:11
   150         1.4260    00:00:00:11
   160         1.3158    00:00:00:11
   170         1.4517    00:00:00:12
   180         1.6559    00:00:00:12
   190         1.5175    00:00:00:13
   200         1.7799    00:00:00:14
   210         1.2336    00:00:00:14
   220         1.4144    00:00:00:15
   230         1.5078    00:00:00:15
   240         1.3689    00:00:00:15
   250         1.2990    00:00:00:16
   260         1.2216    00:00:00:17
   270         1.2334    00:00:00:17
   280         1.2982    00:00:00:17
   290         1.5225    00:00:00:18
   300         1.3905    00:00:00:18
   310         1.4486    00:00:00:19
   320         1.5189    00:00:00:19
   330         1.5197    00:00:00:20
   340         1.1757    00:00:00:20
   350         1.4672    00:00:00:21
   360         1.1014    00:00:00:21
   370         1.4964    00:00:00:22
   380         1.3912    00:00:00:22
   390         1.4331    00:00:00:23
   400         1.2883    00:00:00:23
   410         1.2687    00:00:00:24
   420         1.4573    00:00:00:24
   430         1.5283    00:00:00:24
   440         1.1603    00:00:00:25
   450         1.3644    00:00:00:25
   460         1.2403    00:00:00:26
   470         1.3572    00:00:00:26
   480         1.4613    00:00:00:27
   490         1.0727    00:00:00:27
   500         1.3306    00:00:00:28
   510         1.2919    00:00:00:28
   520         1.0917    00:00:00:29
   530         1.1486    00:00:00:29
   540         0.9849    00:00:00:30
   550         1.3055    00:00:00:30
   560         1.3691    00:00:00:31
   570         0.9984    00:00:00:31
   580         1.3965    00:00:00:32
   590         1.1032    00:00:00:32
   600         1.2558    00:00:00:32
   610         1.3357    00:00:00:33
   620         1.1681    00:00:00:33
   630         1.3874    00:00:00:34
   640         1.3171    00:00:00:34
   650         1.4342    00:00:00:35
   660         1.1389    00:00:00:35
   670         1.7226    00:00:00:36
   680         1.1880    00:00:00:36
   690         1.2190    00:00:00:37
   700         1.3400    00:00:00:37
   710         1.2507    00:00:00:37
   720         1.1362    00:00:00:38
   730         1.3578    00:00:00:38
   740         1.2461    00:00:00:39
   750         1.2292    00:00:00:39
   760         1.4359    00:00:00:40
   770         1.2217    00:00:00:40
   780         1.1931    00:00:00:41
   790         1.1260    00:00:00:41
   800         1.1703    00:00:00:42
   810         1.2341    00:00:00:42
   820         1.1226    00:00:00:43
   830         1.3592    00:00:00:43
   840         1.2331    00:00:00:43
   850         1.2596    00:00:00:44
   860         1.1733    00:00:00:44
   870         1.2562    00:00:00:45
   880         1.5765    00:00:00:45
   890         1.6375    00:00:00:45
   900         1.0942    00:00:00:46
   910         1.0568    00:00:00:46
   920         1.0450    00:00:00:47
   930         1.2651    00:00:00:47
   940         1.2849    00:00:00:47
   950         0.9316    00:00:00:48
   960         1.1675    00:00:00:48
   970         1.1962    00:00:00:49
   980         0.9283    00:00:00:49
   990         1.1103    00:00:00:49
  1000         1.5065    00:00:00:50
  1010         1.2487    00:00:00:50
  1020         1.2274    00:00:00:51
  1030         1.1908    00:00:00:51
  1040         1.0070    00:00:00:51
  1050         1.0611    00:00:00:52
  1060         1.2661    00:00:00:52
  1070         1.1636    00:00:00:53
  1080         1.1987    00:00:00:53
  1090         1.1216    00:00:00:53
  1100         1.2161    00:00:00:54
  1110         1.3762    00:00:00:54
  1120         1.1882    00:00:00:55
  1130         1.1014    00:00:00:55
  1140         0.9559    00:00:00:55
  1150         1.1600    00:00:00:56
  1160         1.2428    00:00:00:56
  1170         1.0335    00:00:00:57
  1180         1.3626    00:00:00:57
  1190         1.0073    00:00:00:58
  1200         1.1381    00:00:00:58
  1210         1.1557    00:00:00:58
  1220         0.9327    00:00:00:59
  1230         1.2102    00:00:00:59
  1240         0.8722    00:00:01:00
  1250         1.0151    00:00:01:00
  1260         1.1267    00:00:01:00
  1270         1.3236    00:00:01:01
  1280         1.2094    00:00:01:01
  1290         1.2976    00:00:01:02
  1300         1.0719    00:00:01:02
  1310         1.2554    00:00:01:02
  1320         1.0306    00:00:01:03
  1330         1.1045    00:00:01:03
  1340         0.9344    00:00:01:04
  1350         0.8370    00:00:01:04
  1360         0.8914    00:00:01:04
  1370         0.7713    00:00:01:05
  1380         0.9024    00:00:01:05
  1390         0.9125    00:00:01:06
  1400         0.8053    00:00:01:06
  1410         1.0579    00:00:01:07
  1420         1.1047    00:00:01:07
  1430         0.9937    00:00:01:07
  1440         0.8529    00:00:01:08
  1450         1.0652    00:00:01:08
  1460         1.0705    00:00:01:09
  1470         0.8993    00:00:01:09
  1480         1.0419    00:00:01:09
  1490         1.2080    00:00:01:10
  1500         1.0486    00:00:01:11
  1510         1.2531    00:00:01:11
  1520         1.2473    00:00:01:11
  1530         0.8850    00:00:01:12
  1540         0.8790    00:00:01:12
  1550         1.0402    00:00:01:13
  1560         1.1121    00:00:01:13
  1570         1.1204    00:00:01:14
  1580         1.1598    00:00:01:14
  1590         0.9873    00:00:01:14
  1600         0.7879    00:00:01:15
  1610         1.1525    00:00:01:15
  1620         1.1430    00:00:01:16
  1630         0.8817    00:00:01:16
  1640         1.0606    00:00:01:16
  1650         1.1692    00:00:01:17
  1660         1.0119    00:00:01:17
  1670         1.2198    00:00:01:18
  1680         0.7162    00:00:01:18
  1690         0.9589    00:00:01:19
  1700         0.9809    00:00:01:19
  1710         1.3676    00:00:01:19
  1720         1.1861    00:00:01:20
  1730         0.7703    00:00:01:20
  1740         0.9487    00:00:01:20
  1750         1.1812    00:00:01:21
  1760         0.7205    00:00:01:21
  1770         0.9554    00:00:01:22
  1780         0.9859    00:00:01:22
  1790         0.9364    00:00:01:23
  1800         1.1302    00:00:01:23
  1810         1.1053    00:00:01:24
  1820         1.0484    00:00:01:24
  1830         0.9828    00:00:01:24
  1840         0.9590    00:00:01:25
  1850         1.0216    00:00:01:25
  1860         1.0037    00:00:01:26
  1870         1.1378    00:00:01:26
  1880         1.1023    00:00:01:27
  1890         1.0760    00:00:01:27
  1900         0.9546    00:00:01:27
  1910         1.2485    00:00:01:28
  1920         0.9901    00:00:01:28
  1930         0.8809    00:00:01:29
  1940         1.1593    00:00:01:29
  1950         1.1585    00:00:01:29
  1960         0.8890    00:00:01:30
  1970         0.8446    00:00:01:30
  1980         0.9411    00:00:01:31
  1990         0.9399    00:00:01:31
  2000         1.0260    00:00:01:32
  2010         1.0717    00:00:01:32
  2020         0.9451    00:00:01:32
  2030         0.8745    00:00:01:33
  2040         0.8948    00:00:01:33
  2050         1.0041    00:00:01:34
  2060         1.0768    00:00:01:34
  2070         0.7222    00:00:01:35
  2080         1.4634    00:00:01:35
  2090         1.2209    00:00:01:35
  2100         1.1438    00:00:01:36
  2110         1.2110    00:00:01:36
  2120         0.9926    00:00:01:37
  2130         0.8938    00:00:01:37
  2140         0.6950    00:00:01:37
  2150         1.3408    00:00:01:38
  2160         0.9696    00:00:01:38
  2170         1.1110    00:00:01:39
  2180         0.6829    00:00:01:39
  2190         1.0916    00:00:01:39
  2200         0.8226    00:00:01:40
  2210         0.8860    00:00:01:40
  2220         1.2296    00:00:01:41
  2230         0.7677    00:00:01:41
  2240         1.0635    00:00:01:41
  2250         1.1645    00:00:01:42
  2260         0.7257    00:00:01:42
  2270         0.8457    00:00:01:43
  2280         0.8557    00:00:01:43
  2290         0.6413    00:00:01:43
  2300         0.9160    00:00:01:44
  2310         0.8867    00:00:01:44
  2320         0.8917    00:00:01:44
  2330         0.7907    00:00:01:45
  2340         1.0902    00:00:01:45
  2350         0.8839    00:00:01:46
  2360         0.6725    00:00:01:46
  2370         0.6778    00:00:01:46
  2380         0.8969    00:00:01:47
  2390         1.0555    00:00:01:47
  2400         1.1560    00:00:01:48
  2410         0.9187    00:00:01:48
  2420         0.9958    00:00:01:48
  2430         0.8307    00:00:01:49
  2440         1.1443    00:00:01:49
  2450         1.1762    00:00:01:49
  2460         0.9433    00:00:01:50
  2470         1.1406    00:00:01:50
  2480         1.0731    00:00:01:51
  2490         0.8296    00:00:01:51
  2500         1.1270    00:00:01:51
  2510         0.9575    00:00:01:52
  2520         1.0580    00:00:01:52
  2530         0.9978    00:00:01:52
  2540         1.0075    00:00:01:53
  2550         1.0455    00:00:01:53
  2560         1.1376    00:00:01:54
  2570         0.9749    00:00:01:54
  2580         1.1597    00:00:01:55
  2590         0.7647    00:00:01:55
  2600         0.7419    00:00:01:55
  2610         1.0454    00:00:01:56
  2620         0.9573    00:00:01:56
  2630         1.5028    00:00:01:56
  2640         0.8921    00:00:01:57
  2650         1.2266    00:00:01:57
  2660         0.9471    00:00:01:58
  2670         0.7566    00:00:01:58
  2680         0.8997    00:00:01:58
  2690         0.8750    00:00:01:59
  2700         0.8473    00:00:01:59
  2710         0.7992    00:00:01:59
  2720         1.0246    00:00:02:00
  2730         0.9200    00:00:02:00
  2740         0.8205    00:00:02:01
  2750         1.2183    00:00:02:01
  2760         1.0388    00:00:02:01
  2770         0.8069    00:00:02:02
  2780         0.9898    00:00:02:02
  2790         1.0131    00:00:02:02
  2800         0.7882    00:00:02:03
  2810         0.9692    00:00:02:03
  2820         1.0564    00:00:02:04
  2830         0.6671    00:00:02:04
  2840         0.6992    00:00:02:04
  2850         0.7609    00:00:02:05
  2860         0.8725    00:00:02:05
  2870         0.6203    00:00:02:05
  2880         1.3349    00:00:02:06
  2890         0.5937    00:00:02:06
  2900         0.7395    00:00:02:06
  2910         0.8273    00:00:02:07
  2920         0.9298    00:00:02:07
  2930         1.0755    00:00:02:08
  2940         0.8708    00:00:02:08
  2950         1.0199    00:00:02:08
