  iter           loss   elapsed_time
     0         2.2473    00:00:00:02
    10         2.2108    00:00:00:03
    20         2.1427    00:00:00:03
    30         1.9331    00:00:00:04
    40         1.3757    00:00:00:04
    50         1.6284    00:00:00:04
    60         1.5033    00:00:00:05
    70         1.3817    00:00:00:05
    80         1.2087    00:00:00:06
    90         1.5333    00:00:00:06
   100         1.1179    00:00:00:07
   110         1.2672    00:00:00:07
   120         1.2141    00:00:00:07
   130         1.1400    00:00:00:08
   140         1.3093    00:00:00:08
   150         1.5245    00:00:00:09
   160         1.4433    00:00:00:09
   170         1.6149    00:00:00:10
   180         1.5093    00:00:00:10
   190         1.9374    00:00:00:10
   200         1.3794    00:00:00:11
   210         1.1890    00:00:00:11
   220         0.9168    00:00:00:12
   230         1.2606    00:00:00:12
   240         1.3868    00:00:00:13
   250         1.3584    00:00:00:13
   260         1.2020    00:00:00:14
   270         1.3956    00:00:00:14
   280         1.2732    00:00:00:15
   290         1.2606    00:00:00:15
   300         1.1760    00:00:00:16
   310         1.3890    00:00:00:16
   320         1.0611    00:00:00:17
   330         1.3263    00:00:00:17
   340         1.1842    00:00:00:18
   350         1.2140    00:00:00:18
   360         1.1109    00:00:00:19
   370         1.3808    00:00:00:19
   380         1.3278    00:00:00:20
   390         1.0548    00:00:00:20
   400         1.1192    00:00:00:21
   410         1.5963    00:00:00:21
   420         1.0551    00:00:00:22
   430         1.3434    00:00:00:22
   440         1.4824    00:00:00:23
   450         1.4793    00:00:00:23
   460         1.3317    00:00:00:24
   470         1.1886    00:00:00:24
   480         1.3907    00:00:00:25
   490         1.0027    00:00:00:25
   500         1.3445    00:00:00:26
   510         1.1662    00:00:00:26
   520         1.2686    00:00:00:27
   530         1.6140    00:00:00:27
   540         1.3518    00:00:00:28
   550         1.1246    00:00:00:28
   560         1.2266    00:00:00:29
   570         1.7988    00:00:00:29
   580         0.9723    00:00:00:30
   590         1.1306    00:00:00:30
   600         1.3804    00:00:00:31
   610         1.3666    00:00:00:31
   620         1.4857    00:00:00:31
   630         1.1944    00:00:00:32
   640         1.4880    00:00:00:32
   650         1.3540    00:00:00:33
   660         1.0832    00:00:00:33
   670         1.7262    00:00:00:34
   680         1.3667    00:00:00:34
   690         1.3324    00:00:00:35
   700         1.3660    00:00:00:35
   710         1.3393    00:00:00:36
   720         1.1422    00:00:00:36
   730         1.1872    00:00:00:37
   740         1.1722    00:00:00:37
   750         1.1359    00:00:00:38
   760         1.0299    00:00:00:38
   770         1.6708    00:00:00:39
   780         1.2846    00:00:00:39
   790         1.5263    00:00:00:40
   800         1.1767    00:00:00:40
   810         1.1065    00:00:00:41
   820         1.2151    00:00:00:41
   830         0.9080    00:00:00:42
   840         1.0316    00:00:00:42
   850         1.4170    00:00:00:43
   860         1.2624    00:00:00:43
   870         1.3162    00:00:00:44
   880         1.2668    00:00:00:44
   890         1.3076    00:00:00:45
   900         1.1213    00:00:00:45
   910         1.1227    00:00:00:46
   920         1.1612    00:00:00:46
   930         1.3158    00:00:00:47
   940         1.3594    00:00:00:47
   950         1.2903    00:00:00:48
