  iter           loss   elapsed_time
     0         1.8403    00:00:00:04
    10         1.8088    00:00:00:04
    20         1.7957    00:00:00:05
    30         1.7873    00:00:00:05
    40         1.7490    00:00:00:05
    50         1.7208    00:00:00:06
    60         1.6269    00:00:00:06
    70         1.5922    00:00:00:07
    80         1.4632    00:00:00:07
    90         1.6394    00:00:00:07
   100         1.4126    00:00:00:08
   110         1.3084    00:00:00:08
   120         1.3417    00:00:00:09
   130         1.5060    00:00:00:09
   140         1.5003    00:00:00:09
   150         1.4968    00:00:00:10
   160         1.5519    00:00:00:10
   170         1.4243    00:00:00:11
   180         1.7199    00:00:00:11
   190         1.5084    00:00:00:11
   200         1.4682    00:00:00:12
   210         1.1315    00:00:00:12
   220         1.5041    00:00:00:12
   230         1.1878    00:00:00:13
   240         1.3277    00:00:00:13
   250         1.4921    00:00:00:14
   260         1.3212    00:00:00:15
   270         1.4287    00:00:00:15
   280         1.0751    00:00:00:16
   290         1.2564    00:00:00:16
   300         1.3809    00:00:00:16
   310         1.3798    00:00:00:17
   320         1.2787    00:00:00:17
   330         1.1891    00:00:00:18
   340         1.2327    00:00:00:18
   350         1.2506    00:00:00:18
   360         1.3741    00:00:00:19
   370         1.4911    00:00:00:19
   380         1.2090    00:00:00:19
   390         1.3440    00:00:00:20
   400         1.2170    00:00:00:20
   410         1.1633    00:00:00:21
   420         1.3797    00:00:00:21
   430         1.5185    00:00:00:21
   440         1.4023    00:00:00:22
   450         1.3474    00:00:00:22
   460         1.2089    00:00:00:22
   470         1.1639    00:00:00:23
   480         1.3318    00:00:00:23
   490         1.3193    00:00:00:24
   500         1.2333    00:00:00:24
   510         1.2405    00:00:00:24
   520         1.1721    00:00:00:25
   530         1.4284    00:00:00:25
   540         1.2687    00:00:00:26
   550         1.1593    00:00:00:26
   560         1.4317    00:00:00:26
   570         1.2007    00:00:00:27
   580         1.2494    00:00:00:27
   590         1.3683    00:00:00:27
   600         1.1193    00:00:00:28
   610         1.1672    00:00:00:28
   620         1.2286    00:00:00:29
   630         1.2544    00:00:00:29
   640         1.1945    00:00:00:29
   650         1.2545    00:00:00:30
   660         1.1759    00:00:00:30
   670         1.0036    00:00:00:30
   680         1.1316    00:00:00:31
   690         0.9357    00:00:00:31
   700         1.3423    00:00:00:31
   710         1.3506    00:00:00:32
   720         1.2660    00:00:00:32
   730         1.0430    00:00:00:33
   740         1.2611    00:00:00:33
   750         1.2448    00:00:00:33
   760         1.1544    00:00:00:34
   770         1.1378    00:00:00:34
   780         1.3347    00:00:00:34
   790         1.0299    00:00:00:35
   800         1.2084    00:00:00:35
   810         1.4342    00:00:00:35
   820         1.0941    00:00:00:36
   830         1.3448    00:00:00:36
   840         1.5573    00:00:00:37
   850         1.1873    00:00:00:37
   860         1.3760    00:00:00:37
   870         1.0313    00:00:00:38
   880         1.0889    00:00:00:38
   890         1.2686    00:00:00:39
   900         1.3329    00:00:00:39
   910         1.2411    00:00:00:40
   920         1.0717    00:00:00:40
   930         1.1995    00:00:00:40
   940         1.4590    00:00:00:41
   950         1.4320    00:00:00:41
   960         1.4387    00:00:00:41
   970         1.2762    00:00:00:42
   980         0.9015    00:00:00:42
   990         1.0039    00:00:00:43
  1000         1.1374    00:00:00:43
  1010         1.2630    00:00:00:43
  1020         1.1207    00:00:00:44
  1030         1.3845    00:00:00:44
  1040         1.2194    00:00:00:45
  1050         1.2650    00:00:00:45
  1060         1.2492    00:00:00:45
  1070         0.9405    00:00:00:46
  1080         1.0026    00:00:00:46
  1090         1.0337    00:00:00:46
  1100         1.3075    00:00:00:47
  1110         0.9000    00:00:00:47
  1120         1.2517    00:00:00:48
  1130         1.0157    00:00:00:48
  1140         0.8696    00:00:00:48
  1150         0.9416    00:00:00:49
  1160         1.1998    00:00:00:49
  1170         1.0009    00:00:00:50
  1180         1.1397    00:00:00:50
  1190         1.0589    00:00:00:50
  1200         0.9909    00:00:00:51
  1210         1.0367    00:00:00:51
  1220         1.1108    00:00:00:52
  1230         1.0247    00:00:00:52
  1240         0.9234    00:00:00:52
  1250         0.9422    00:00:00:53
  1260         0.9272    00:00:00:53
  1270         1.0148    00:00:00:53
  1280         1.2333    00:00:00:54
  1290         1.0376    00:00:00:54
  1300         1.2587    00:00:00:55
  1310         0.7669    00:00:00:55
  1320         0.9077    00:00:00:55
  1330         1.2173    00:00:00:56
  1340         1.0296    00:00:00:56
  1350         1.3133    00:00:00:56
  1360         0.9794    00:00:00:57
  1370         1.0732    00:00:00:57
  1380         0.9898    00:00:00:58
  1390         1.1654    00:00:00:58
  1400         0.9858    00:00:00:58
  1410         1.2525    00:00:00:59
  1420         0.9556    00:00:00:59
  1430         1.0315    00:00:00:59
  1440         1.1797    00:00:01:00
  1450         1.1707    00:00:01:00
  1460         0.9226    00:00:01:01
  1470         0.9832    00:00:01:01
  1480         0.9074    00:00:01:01
  1490         1.0915    00:00:01:02
  1500         1.1880    00:00:01:02
  1510         1.0037    00:00:01:02
  1520         0.9442    00:00:01:03
  1530         0.9728    00:00:01:03
  1540         1.3110    00:00:01:04
  1550         0.9263    00:00:01:04
  1560         0.8099    00:00:01:04
  1570         1.2729    00:00:01:05
  1580         1.0404    00:00:01:05
  1590         0.9747    00:00:01:06
  1600         1.3873    00:00:01:06
  1610         1.0748    00:00:01:06
  1620         0.8620    00:00:01:07
  1630         0.9361    00:00:01:07
  1640         1.1767    00:00:01:08
  1650         0.7675    00:00:01:08
  1660         1.3980    00:00:01:08
  1670         0.8511    00:00:01:09
  1680         1.1394    00:00:01:09
  1690         1.1982    00:00:01:09
  1700         0.8410    00:00:01:10
  1710         1.0004    00:00:01:10
  1720         1.0688    00:00:01:11
  1730         0.9645    00:00:01:11
  1740         0.7347    00:00:01:11
  1750         0.8665    00:00:01:12
  1760         0.6906    00:00:01:12
  1770         0.9379    00:00:01:12
  1780         1.0388    00:00:01:13
  1790         0.9649    00:00:01:13
  1800         0.9844    00:00:01:14
  1810         1.0551    00:00:01:14
  1820         0.7552    00:00:01:14
  1830         1.0685    00:00:01:15
  1840         1.0285    00:00:01:15
  1850         0.8814    00:00:01:16
  1860         0.9406    00:00:01:16
  1870         0.9491    00:00:01:17
  1880         0.9873    00:00:01:17
  1890         0.8258    00:00:01:18
  1900         0.8060    00:00:01:18
  1910         1.0617    00:00:01:19
  1920         0.9542    00:00:01:19
  1930         1.2828    00:00:01:20
  1940         0.7646    00:00:01:20
  1950         1.0604    00:00:01:21
  1960         0.8533    00:00:01:21
  1970         1.1022    00:00:01:22
  1980         0.8313    00:00:01:22
  1990         0.8679    00:00:01:23
  2000         1.0485    00:00:01:23
  2010         0.8249    00:00:01:24
  2020         1.0771    00:00:01:24
  2030         1.1694    00:00:01:25
  2040         1.0771    00:00:01:25
  2050         0.6599    00:00:01:25
  2060         1.0691    00:00:01:26
  2070         0.7625    00:00:01:26
  2080         0.8578    00:00:01:27
  2090         0.7612    00:00:01:27
  2100         0.8880    00:00:01:27
  2110         0.6424    00:00:01:28
  2120         0.9797    00:00:01:28
  2130         0.6846    00:00:01:29
  2140         1.0514    00:00:01:29
  2150         0.7044    00:00:01:29
  2160         0.8458    00:00:01:30
  2170         0.9274    00:00:01:30
  2180         0.9969    00:00:01:30
  2190         0.7507    00:00:01:31
  2200         1.0935    00:00:01:31
  2210         1.0960    00:00:01:32
  2220         0.9068    00:00:01:32
  2230         1.2758    00:00:01:32
  2240         1.3795    00:00:01:33
  2250         0.9126    00:00:01:33
  2260         0.8478    00:00:01:34
  2270         0.9438    00:00:01:34
  2280         0.9089    00:00:01:34
  2290         1.3149    00:00:01:35
  2300         0.8433    00:00:01:35
  2310         0.6569    00:00:01:36
  2320         0.6683    00:00:01:36
  2330         0.8576    00:00:01:36
  2340         0.9721    00:00:01:37
  2350         1.2164    00:00:01:37
  2360         1.4902    00:00:01:38
  2370         0.9913    00:00:01:38
  2380         0.7498    00:00:01:39
  2390         0.9822    00:00:01:39
  2400         0.9282    00:00:01:39
  2410         0.8318    00:00:01:40
  2420         0.8963    00:00:01:41
  2430         0.6863    00:00:01:41
  2440         0.9573    00:00:01:41
  2450         1.0052    00:00:01:42
  2460         1.0005    00:00:01:42
  2470         0.9257    00:00:01:43
  2480         0.8663    00:00:01:43
  2490         0.8444    00:00:01:43
  2500         0.6263    00:00:01:44
  2510         0.8143    00:00:01:44
  2520         0.7103    00:00:01:45
  2530         1.0045    00:00:01:45
  2540         0.8326    00:00:01:45
  2550         0.8670    00:00:01:46
  2560         1.1105    00:00:01:46
  2570         0.8279    00:00:01:46
  2580         0.6127    00:00:01:47
  2590         0.9491    00:00:01:47
  2600         1.0715    00:00:01:48
  2610         1.1373    00:00:01:48
  2620         0.8695    00:00:01:49
  2630         0.7357    00:00:01:49
  2640         1.1134    00:00:01:50
  2650         0.9373    00:00:01:50
  2660         0.7569    00:00:01:51
  2670         0.9038    00:00:01:51
  2680         0.9515    00:00:01:52
  2690         0.8184    00:00:01:52
  2700         1.1802    00:00:01:53
  2710         0.6922    00:00:01:53
  2720         0.8505    00:00:01:54
  2730         0.8380    00:00:01:54
  2740         0.8179    00:00:01:55
  2750         0.7474    00:00:01:55
  2760         0.7019    00:00:01:55
  2770         1.0753    00:00:01:56
  2780         0.9157    00:00:01:56
  2790         0.7815    00:00:01:57
  2800         0.8948    00:00:01:57
  2810         0.9084    00:00:01:58
  2820         0.7114    00:00:01:58
  2830         0.8133    00:00:01:59
  2840         0.9122    00:00:01:59
  2850         0.8200    00:00:02:00
  2860         0.9865    00:00:02:00
  2870         0.8931    00:00:02:01
  2880         0.8940    00:00:02:01
  2890         0.9814    00:00:02:02
  2900         1.3523    00:00:02:02
  2910         1.2645    00:00:02:03
  2920         0.8924    00:00:02:03
  2930         0.8206    00:00:02:04
  2940         0.9816    00:00:02:04
  2950         1.1512    00:00:02:04
  2951         0.8113    00:00:06:11
  2961         0.9384    00:00:06:12
  2971         0.5514    00:00:06:12
  2981         1.0056    00:00:06:13
  2991         0.8522    00:00:06:13
  3001         0.8088    00:00:06:13
  3011         0.8615    00:00:06:14
  3021         0.8171    00:00:06:14
  3031         1.1224    00:00:06:14
  3041         0.9210    00:00:06:15
  3051         0.7182    00:00:06:15
  3061         0.8437    00:00:06:16
  3071         0.9188    00:00:06:16
  3081         0.7051    00:00:06:16
  3091         0.7254    00:00:06:17
  3101         1.1283    00:00:06:17
  3111         0.7046    00:00:06:18
  3121         0.9895    00:00:06:18
  3131         0.8573    00:00:06:18
  3141         0.6592    00:00:06:19
  3151         0.7435    00:00:06:19
  3161         0.8507    00:00:06:20
  3171         1.0706    00:00:06:20
  3181         1.0896    00:00:06:20
  3191         1.0469    00:00:06:21
  3201         0.8104    00:00:06:21
  3211         0.9326    00:00:06:21
  3221         0.9193    00:00:06:22
  3231         0.6502    00:00:06:22
  3241         1.4347    00:00:06:23
  3251         0.8393    00:00:06:23
  3261         0.9792    00:00:06:23
  3271         1.2271    00:00:06:24
  3281         0.6076    00:00:06:24
  3291         0.8473    00:00:06:25
  3301         0.7791    00:00:06:25
  3311         0.8800    00:00:06:25
  3321         1.0175    00:00:06:26
  3331         0.5805    00:00:06:27
  3341         0.7636    00:00:06:27
  3351         0.5965    00:00:06:28
  3361         0.8346    00:00:06:28
  3371         0.7835    00:00:06:29
  3381         0.9658    00:00:06:29
  3391         0.7889    00:00:06:30
  3401         0.6158    00:00:06:30
  3411         0.8376    00:00:06:31
  3421         0.8008    00:00:06:31
  3431         0.9803    00:00:06:32
  3441         0.5731    00:00:06:32
  3451         1.1043    00:00:06:32
  3461         0.7338    00:00:06:33
  3471         0.6430    00:00:06:33
  3481         1.0457    00:00:06:34
  3491         0.8939    00:00:06:34
  3501         0.8119    00:00:06:34
  3511         0.9313    00:00:06:35
  3521         0.9965    00:00:06:35
  3531         1.0276    00:00:06:36
  3541         0.6820    00:00:06:36
  3551         1.0529    00:00:06:37
  3561         1.6216    00:00:06:37
  3571         1.0028    00:00:06:37
  3581         0.5942    00:00:06:38
  3591         0.8428    00:00:06:38
  3601         1.1207    00:00:06:38
  3611         0.9566    00:00:06:39
  3621         0.8984    00:00:06:39
  3631         0.7756    00:00:06:40
  3641         0.7511    00:00:06:40
  3651         0.6622    00:00:06:41
  3661         0.6247    00:00:06:41
  3671         0.9985    00:00:06:41
  3681         0.9872    00:00:06:42
  3691         0.7654    00:00:06:42
  3701         0.8216    00:00:06:43
  3711         0.7568    00:00:06:43
  3721         0.5234    00:00:06:43
  3731         0.9757    00:00:06:44
  3741         1.2357    00:00:06:44
  3751         0.8272    00:00:06:44
  3761         1.1192    00:00:06:45
  3771         0.9343    00:00:06:45
  3781         0.8440    00:00:06:46
  3791         0.7548    00:00:06:46
  3801         0.5786    00:00:06:46
  3811         0.7660    00:00:06:47
  3821         0.7361    00:00:06:47
  3831         0.7764    00:00:06:48
  3841         0.7839    00:00:06:48
  3851         1.0672    00:00:06:48
  3861         0.8651    00:00:06:49
  3871         1.0340    00:00:06:49
  3881         0.9588    00:00:06:50
  3891         0.6788    00:00:06:50
  3901         0.5984    00:00:06:50
  3911         0.6886    00:00:06:51
  3921         0.8212    00:00:06:51
  3931         1.0634    00:00:06:51
  3941         0.6988    00:00:06:52
  3951         0.7752    00:00:06:52
  3961         1.0254    00:00:06:53
  3971         0.8244    00:00:06:53
  3981         0.9752    00:00:06:54
  3991         1.0751    00:00:06:54
  4001         0.9084    00:00:06:54
  4011         0.7474    00:00:06:55
  4021         0.9213    00:00:06:55
  4031         0.6810    00:00:06:55
  4041         0.7767    00:00:06:56
  4051         0.5380    00:00:06:56
  4061         0.6034    00:00:06:57
  4071         0.5485    00:00:06:57
