  iter           loss   elapsed_time
  1540         0.9423    00:00:00:28
  1550         0.5332    00:00:00:28
  1560         0.4325    00:00:00:28
  1570         0.8200    00:00:00:28
  1580         1.0716    00:00:00:28
  1590         0.8453    00:00:00:29
  1600         0.5394    00:00:00:29
  1610         0.7223    00:00:00:29
  1620         0.7521    00:00:00:29
  1630         1.0440    00:00:00:29
  1640         0.3461    00:00:00:29
  1650         0.5891    00:00:00:30
  1660         0.7727    00:00:00:30
  1670         0.7375    00:00:00:30
  1680         0.9245    00:00:00:30
  1690         0.6816    00:00:00:30
  1700         0.6039    00:00:00:31
  1710         1.1080    00:00:00:31
  1720         0.9395    00:00:00:31
  1730         0.8032    00:00:00:31
  1740         0.6314    00:00:00:31
  1750         0.7461    00:00:00:31
  1760         0.8095    00:00:00:32
  1770         0.7179    00:00:00:32
  1780         0.6070    00:00:00:32
  1790         0.6714    00:00:00:32
  1800         1.0043    00:00:00:32
  1810         0.6933    00:00:00:33
  1820         0.4960    00:00:00:33
  1830         0.9153    00:00:00:33
  1840         1.0346    00:00:00:33
  1850         1.0592    00:00:00:33
  1860         0.8824    00:00:00:33
  1870         0.9179    00:00:00:34
  1880         0.6446    00:00:00:34
  1890         0.5917    00:00:00:34
  1900         0.8064    00:00:00:34
  1910         0.7409    00:00:00:34
  1920         1.0142    00:00:00:34
  1930         0.6811    00:00:00:35
  1940         0.7323    00:00:00:35
  1950         0.5508    00:00:00:35
  1960         0.8053    00:00:00:35
  1970         0.9643    00:00:00:35
  1980         0.4494    00:00:00:36
  1990         0.6087    00:00:00:36
  2000         0.7628    00:00:00:36
  2010         0.5860    00:00:00:36
  2020         0.4693    00:00:00:36
  2030         0.7043    00:00:00:36
  2040         0.5024    00:00:00:37
  2050         0.8142    00:00:00:37
  2060         0.5372    00:00:00:37
  2070         1.2300    00:00:00:37
  2080         0.8126    00:00:00:37
  2090         0.8871    00:00:00:38
  2100         0.7902    00:00:00:38
  2110         0.8268    00:00:00:38
  2120         0.6853    00:00:00:38
  2130         0.7295    00:00:00:38
  2140         0.5850    00:00:00:38
  2150         0.6412    00:00:00:39
  2160         0.5704    00:00:00:39
  2170         0.7843    00:00:00:39
  2180         1.0513    00:00:00:39
  2190         0.6815    00:00:00:39
  2200         0.5394    00:00:00:39
  2210         0.7628    00:00:00:40
  2220         0.7688    00:00:00:40
  2230         0.5691    00:00:00:40
  2240         0.8616    00:00:00:40
  2250         0.6023    00:00:00:40
  2260         0.5638    00:00:00:41
  2270         0.5332    00:00:00:41
  2280         0.7912    00:00:00:41
  2290         0.5263    00:00:00:41
  2300         0.5115    00:00:00:41
  2310         0.7561    00:00:00:41
  2320         0.5258    00:00:00:42
  2330         0.8132    00:00:00:42
  2340         0.5649    00:00:00:42
  2350         0.3647    00:00:00:42
  2360         0.5634    00:00:00:42
  2370         0.6935    00:00:00:43
  2380         0.8150    00:00:00:43
  2390         1.0884    00:00:00:43
  2400         0.6841    00:00:00:43
  2410         0.8007    00:00:00:43
  2420         0.9393    00:00:00:43
  2430         0.8608    00:00:00:44
  2440         0.5417    00:00:00:44
  2450         0.5638    00:00:00:44
  2460         0.6520    00:00:00:44
  2470         0.4258    00:00:00:44
  2480         0.6916    00:00:00:45
  2490         1.2230    00:00:00:45
  2500         0.5907    00:00:00:45
  2510         0.7280    00:00:00:45
  2520         0.8444    00:00:00:45
  2530         0.3835    00:00:00:45
  2540         0.7432    00:00:00:46
  2550         0.8904    00:00:00:46
  2560         0.7540    00:00:00:46
  2570         0.8435    00:00:00:46
  2580         0.6244    00:00:00:46
  2590         0.4512    00:00:00:47
  2600         0.5090    00:00:00:47
  2610         0.4651    00:00:00:47
  2620         0.8722    00:00:00:47
  2630         0.7723    00:00:00:47
  2640         0.7455    00:00:00:47
  2650         0.7013    00:00:00:48
  2660         0.9406    00:00:00:48
  2670         0.8227    00:00:00:48
  2680         0.6271    00:00:00:48
  2690         0.6756    00:00:00:48
  2700         0.7889    00:00:00:49
  2710         0.6403    00:00:00:49
  2720         0.6666    00:00:00:49
  2730         0.4923    00:00:00:49
  2740         0.5252    00:00:00:49
  2750         0.6758    00:00:00:49
  2760         0.5665    00:00:00:50
  2770         0.7321    00:00:00:50
  2780         0.6280    00:00:00:50
  2790         0.6705    00:00:00:50
  2800         0.8634    00:00:00:50
  2810         0.6330    00:00:00:50
  2820         0.5396    00:00:00:51
  2830         0.5933    00:00:00:51
  2840         0.4651    00:00:00:51
  2850         0.7413    00:00:00:51
  2860         0.5797    00:00:00:51
  2870         0.5919    00:00:00:52
  2880         0.6742    00:00:00:52
  2890         0.6974    00:00:00:52
  2900         0.7527    00:00:00:52
  2910         0.5573    00:00:00:52
  2920         0.3878    00:00:00:52
  2930         0.5676    00:00:00:53
  2931         0.7104    00:00:02:50
  2941         0.4224    00:00:02:50
  2951         0.5277    00:00:02:50
  2961         0.4465    00:00:02:50
  2971         0.9752    00:00:02:50
  2981         0.6511    00:00:02:51
  2991         0.5991    00:00:02:51
  3001         0.6728    00:00:02:51
  3011         0.5375    00:00:02:51
  3021         0.5447    00:00:02:51
  3031         0.6909    00:00:02:52
  3041         0.8843    00:00:02:52
  3051         0.3684    00:00:02:52
  3061         0.9907    00:00:02:52
  3071         0.8190    00:00:02:52
  3081         0.7124    00:00:02:52
  3091         0.4545    00:00:02:53
  3101         0.7421    00:00:02:53
  3111         0.8843    00:00:02:53
  3121         0.6868    00:00:02:53
  3131         0.5664    00:00:02:53
  3141         0.5920    00:00:02:54
  3151         0.9649    00:00:02:54
  3161         0.6727    00:00:02:54
  3171         0.8750    00:00:02:54
  3181         0.7408    00:00:02:54
  3191         0.6066    00:00:02:54
  3201         0.6502    00:00:02:55
  3211         0.5455    00:00:02:55
  3221         0.5925    00:00:02:55
  3231         0.6396    00:00:02:55
  3241         0.8319    00:00:02:55
  3251         0.9946    00:00:02:56
  3261         0.5446    00:00:02:56
  3271         0.5140    00:00:02:56
  3281         0.4868    00:00:02:56
  3291         0.6327    00:00:02:56
  3301         0.8040    00:00:02:56
  3311         0.4683    00:00:02:57
  3321         0.2603    00:00:02:57
  3331         0.7797    00:00:02:57
  3341         0.6307    00:00:02:57
  3351         0.5061    00:00:02:57
  3361         0.9637    00:00:02:58
  3371         0.7197    00:00:02:58
  3381         0.8266    00:00:02:58
  3391         0.3934    00:00:02:58
  3401         0.5488    00:00:02:58
  3411         0.8187    00:00:02:58
  3421         0.4743    00:00:02:59
  3431         0.4574    00:00:02:59
  3441         0.6725    00:00:02:59
  3451         1.0109    00:00:02:59
  3461         0.7403    00:00:02:59
  3471         0.7416    00:00:03:00
  3481         0.3795    00:00:03:00
  3491         0.6106    00:00:03:00
  3501         0.3824    00:00:03:00
  3511         0.5851    00:00:03:00
  3521         0.4415    00:00:03:00
  3531         0.6043    00:00:03:01
  3541         0.8932    00:00:03:01
  3551         0.2735    00:00:03:01
  3561         0.6239    00:00:03:01
  3571         0.7920    00:00:03:01
  3581         0.6693    00:00:03:01
  3591         0.5940    00:00:03:02
  3601         0.4312    00:00:03:02
  3611         0.7537    00:00:03:02
  3621         0.9952    00:00:03:02
  3631         0.5713    00:00:03:02
  3641         0.6662    00:00:03:03
  3651         0.6952    00:00:03:03
  3661         0.7516    00:00:03:03
  3671         0.5349    00:00:03:03
  3681         0.8055    00:00:03:03
  3691         0.5321    00:00:03:04
  3701         0.8755    00:00:03:04
  3711         0.8900    00:00:03:04
  3721         0.9008    00:00:03:04
  3731         0.7511    00:00:03:04
  3741         0.4893    00:00:03:04
  3751         0.7439    00:00:03:05
  3761         0.6228    00:00:03:05
  3771         0.7485    00:00:03:05
  3781         0.5723    00:00:03:05
  3791         0.7242    00:00:03:05
  3801         0.7658    00:00:03:05
  3811         0.7228    00:00:03:06
  3821         0.8879    00:00:03:06
  3831         0.5229    00:00:03:06
  3841         0.6472    00:00:03:06
  3851         0.6975    00:00:03:06
  3861         0.7981    00:00:03:07
  3871         0.5195    00:00:03:07
  3881         0.8675    00:00:03:07
  3891         0.8281    00:00:03:07
  3901         0.8587    00:00:03:07
  3911         0.8081    00:00:03:08
  3921         0.7205    00:00:03:08
  3931         0.5516    00:00:03:08
  3941         0.6300    00:00:03:08
  3951         0.4284    00:00:03:08
  3961         0.8837    00:00:03:08
  3971         0.7807    00:00:03:09
  3981         0.7003    00:00:03:09
  3991         0.6422    00:00:03:09
  4001         0.8122    00:00:03:09
  4011         1.0197    00:00:03:09
  4021         0.5794    00:00:03:10
  4031         1.0532    00:00:03:10
  4041         0.2858    00:00:03:10
  4051         0.7115    00:00:03:10
  4061         0.4772    00:00:03:10
  4071         0.4995    00:00:03:10
  4081         0.5922    00:00:03:11
  4091         0.6199    00:00:03:11
  4101         0.3361    00:00:03:11
  4111         0.7941    00:00:03:11
  4121         0.3803    00:00:03:11
  4131         0.5121    00:00:03:12
  4141         0.7270    00:00:03:12
  4151         0.3847    00:00:03:12
  4161         0.7499    00:00:03:12
  4171         0.6728    00:00:03:12
  4181         0.4864    00:00:03:12
  4191         0.4940    00:00:03:13
  4201         0.6207    00:00:03:13
  4211         0.3629    00:00:03:13
  4221         0.4354    00:00:03:13
  4231         0.5653    00:00:03:13
  4241         0.4645    00:00:03:14
  4251         0.6512    00:00:03:14
  4261         0.4630    00:00:03:14
  4271         0.6853    00:00:03:14
  4281         0.6183    00:00:03:14
  4291         0.6428    00:00:03:14
  4301         0.6720    00:00:03:15
  4311         0.6056    00:00:03:15
  4321         0.5824    00:00:03:15
  4331         0.5336    00:00:03:15
  4341         0.4934    00:00:03:15
  4351         0.5924    00:00:03:16
  4361         0.6420    00:00:03:16
  4371         0.6553    00:00:03:16
  4381         0.7401    00:00:03:16
  4391         0.6997    00:00:03:16
  4401         0.6440    00:00:03:16
  4411         0.5867    00:00:03:17
  4421         0.4695    00:00:03:17
  4431         0.6049    00:00:03:17
  4441         0.8869    00:00:03:17
  4451         0.5143    00:00:03:17
  4461         0.4664    00:00:03:17
  4471         0.6637    00:00:03:18
  4481         0.6729    00:00:03:18
  4491         0.3397    00:00:03:18
  4501         0.6872    00:00:03:18
  4511         0.7909    00:00:03:18
  4521         0.9229    00:00:03:19
  4531         0.6296    00:00:03:19
  4541         0.4957    00:00:03:19
  4551         0.7485    00:00:03:19
  4561         0.6991    00:00:03:19
  4571         0.6225    00:00:03:20
  4581         0.6207    00:00:03:20
  4591         0.7346    00:00:03:20
  4601         0.6526    00:00:03:20
  4611         0.5332    00:00:03:20
  4621         0.7587    00:00:03:20
  4631         0.4422    00:00:03:21
  4641         0.6544    00:00:03:21
  4651         0.4028    00:00:03:21
  4661         0.6374    00:00:03:21
  4671         0.5461    00:00:03:21
  4681         0.6532    00:00:03:22
  4691         1.0308    00:00:03:22
  4701         0.9584    00:00:03:22
  4711         0.6841    00:00:03:22
  4721         0.6780    00:00:03:22
  4731         0.3871    00:00:03:22
  4741         0.5694    00:00:03:23
  4751         0.4873    00:00:03:23
  4761         1.0478    00:00:03:23
  4771         0.6209    00:00:03:23
  4781         0.5634    00:00:03:23
  4791         0.2765    00:00:03:24
  4801         0.5959    00:00:03:24
  4811         0.6063    00:00:03:24
  4821         1.0018    00:00:03:24
  4831         0.7088    00:00:03:24
  4841         0.4677    00:00:03:25
  4851         0.7775    00:00:03:25
  4861         0.5278    00:00:03:25
  4871         0.6650    00:00:03:25
  4881         0.7518    00:00:03:25
  4891         0.8285    00:00:03:25
  4901         0.7572    00:00:03:26
  4911         0.7216    00:00:03:26
  4921         0.9603    00:00:03:26
  4931         0.5554    00:00:03:26
  4941         0.7319    00:00:03:26
  4951         0.6682    00:00:03:27
  4961         0.5528    00:00:03:27
  4971         0.4033    00:00:03:27
  4981         0.5261    00:00:03:27
  4991         0.8974    00:00:03:27
  5001         0.7364    00:00:03:27
  5011         0.6125    00:00:03:28
  5021         0.6711    00:00:03:28
  5031         0.7332    00:00:03:28
  5041         0.8035    00:00:03:28
  5051         0.5710    00:00:03:28
  5061         0.8299    00:00:03:29
  5071         0.7932    00:00:03:29
  5081         0.7336    00:00:03:29
  5091         0.6055    00:00:03:29
  5101         0.8312    00:00:03:29
  5111         0.5372    00:00:03:29
  5121         0.2835    00:00:03:30
  5131         0.4623    00:00:03:30
  5141         0.4992    00:00:03:30
  5151         0.4853    00:00:03:30
  5161         0.9937    00:00:03:30
  5171         0.3926    00:00:03:30
  5181         0.3231    00:00:03:31
  5191         0.6775    00:00:03:31
  5201         0.5825    00:00:03:31
  5211         0.5578    00:00:03:31
  5221         0.4669    00:00:03:31
  5231         0.6349    00:00:03:32
  5241         0.7489    00:00:03:32
  5251         0.6462    00:00:03:32
  5261         0.6831    00:00:03:32
  5271         0.2715    00:00:03:32
  5281         0.7262    00:00:03:32
  5291         0.6535    00:00:03:33
  5301         0.5191    00:00:03:33
  5311         0.6382    00:00:03:33
  5321         0.5007    00:00:03:33
  5331         0.4393    00:00:03:33
  5341         1.0992    00:00:03:34
  5351         0.7029    00:00:03:34
  5361         0.9487    00:00:03:34
  5371         0.6320    00:00:03:34
  5381         0.7685    00:00:03:34
  5391         0.3554    00:00:03:34
  5401         0.4838    00:00:03:35
  5411         0.4086    00:00:03:35
  5421         0.7340    00:00:03:35
  5431         0.7640    00:00:03:35
  5441         0.5155    00:00:03:35
  5451         0.8091    00:00:03:36
  5461         0.3561    00:00:03:36
  5471         0.6420    00:00:03:36
  5481         0.4742    00:00:03:36
  5491         0.4983    00:00:03:36
  5501         0.4618    00:00:03:36
  5511         0.7326    00:00:03:37
  5521         0.5857    00:00:03:37
  5531         0.6055    00:00:03:37
  5541         0.6297    00:00:03:37
  5551         0.5721    00:00:03:37
  5561         0.9265    00:00:03:38
  5571         0.8649    00:00:03:38
  5581         0.4981    00:00:03:38
  5591         0.5296    00:00:03:38
  5601         0.6150    00:00:03:38
  5611         0.7331    00:00:03:38
  5621         1.0169    00:00:03:39
  5631         0.4284    00:00:03:39
  5641         0.5817    00:00:03:39
  5651         0.4710    00:00:03:39
  5661         0.6597    00:00:03:39
  5671         0.4499    00:00:03:40
  5681         0.6068    00:00:03:40
  5691         0.7777    00:00:03:40
  5701         0.8810    00:00:03:40
  5711         0.5658    00:00:03:40
  5721         0.5364    00:00:03:40
  5731         0.3633    00:00:03:41
  5741         0.8810    00:00:03:41
  5751         0.4431    00:00:03:41
  5761         0.5918    00:00:03:41
  5771         0.3800    00:00:03:41
  5781         0.8081    00:00:03:42
  5791         0.6869    00:00:03:42
  5801         0.6662    00:00:03:42
  5811         0.8385    00:00:03:42
  5821         0.4872    00:00:03:42
  5831         0.7072    00:00:03:43
  5841         0.5733    00:00:03:43
  5851         1.0683    00:00:03:43
  5861         0.7017    00:00:03:43
  5862         0.7244    00:00:05:40
  5872         0.4108    00:00:05:40
  5882         0.5939    00:00:05:40
  5892         0.5520    00:00:05:40
  5902         0.5274    00:00:05:41
  5912         0.6270    00:00:05:41
  5922         0.6221    00:00:05:41
  5932         0.5033    00:00:05:41
  5942         0.9118    00:00:05:41
  5952         0.7527    00:00:05:41
  5962         0.3672    00:00:05:42
  5972         0.5574    00:00:05:42
  5982         0.5147    00:00:05:42
  5992         0.3617    00:00:05:42
  6002         0.7871    00:00:05:42
  6012         0.4082    00:00:05:43
  6022         0.3975    00:00:05:43
  6032         0.6527    00:00:05:43
  6042         0.8490    00:00:05:43
  6052         0.5724    00:00:05:43
  6062         0.3653    00:00:05:43
  6072         0.7161    00:00:05:44
  6082         0.7655    00:00:05:44
  6092         0.6151    00:00:05:44
  6102         0.6189    00:00:05:44
  6112         0.7359    00:00:05:44
  6122         0.5789    00:00:05:45
  6132         0.7410    00:00:05:45
  6142         0.7168    00:00:05:45
  6152         0.3911    00:00:05:45
  6162         0.6579    00:00:05:45
  6172         0.8365    00:00:05:45
  6182         0.5817    00:00:05:46
  6192         0.7346    00:00:05:46
  6202         0.7030    00:00:05:46
  6212         0.6225    00:00:05:46
  6222         0.9993    00:00:05:46
  6232         0.4714    00:00:05:47
  6242         0.4638    00:00:05:47
  6252         0.7207    00:00:05:47
  6262         0.3469    00:00:05:47
  6272         1.0054    00:00:05:47
  6282         0.8646    00:00:05:47
  6292         0.5795    00:00:05:48
  6302         0.4670    00:00:05:48
  6312         0.4535    00:00:05:48
  6322         0.6826    00:00:05:48
  6332         0.5633    00:00:05:48
  6342         0.4506    00:00:05:48
  6352         0.8208    00:00:05:49
  6362         0.8212    00:00:05:49
  6372         0.6665    00:00:05:49
  6382         0.5433    00:00:05:49
  6392         0.4290    00:00:05:49
  6402         1.0937    00:00:05:50
  6412         0.5857    00:00:05:50
  6422         0.3495    00:00:05:50
  6432         0.6113    00:00:05:50
  6442         0.5515    00:00:05:50
  6452         0.5394    00:00:05:51
  6462         0.9715    00:00:05:51
  6472         0.7676    00:00:05:51
  6482         0.7537    00:00:05:51
  6492         0.5600    00:00:05:51
  6502         0.6111    00:00:05:51
  6512         0.6316    00:00:05:52
  6522         0.6817    00:00:05:52
  6532         0.6338    00:00:05:52
  6542         0.6145    00:00:05:52
  6552         0.6027    00:00:05:52
  6562         0.5884    00:00:05:52
  6572         0.5032    00:00:05:53
  6582         0.6345    00:00:05:53
  6592         0.4897    00:00:05:53
  6602         0.3835    00:00:05:53
  6612         0.6525    00:00:05:53
  6622         0.6524    00:00:05:54
  6632         0.3606    00:00:05:54
  6642         0.7306    00:00:05:54
  6652         0.5185    00:00:05:54
  6662         0.5896    00:00:05:54
  6672         0.5467    00:00:05:54
  6682         0.5132    00:00:05:55
  6692         0.5260    00:00:05:55
  6702         0.2884    00:00:05:55
  6712         0.4068    00:00:05:55
  6722         0.6333    00:00:05:55
  6732         0.5705    00:00:05:56
  6742         0.6120    00:00:05:56
  6752         0.7160    00:00:05:56
  6762         0.3707    00:00:05:56
  6772         0.6254    00:00:05:56
  6782         0.7247    00:00:05:56
  6792         0.6523    00:00:05:57
  6802         0.4740    00:00:05:57
  6812         0.4572    00:00:05:57
  6822         0.5361    00:00:05:57
  6832         0.7987    00:00:05:57
  6842         0.4489    00:00:05:58
  6852         0.4265    00:00:05:58
  6862         0.7110    00:00:05:58
  6872         0.7892    00:00:05:58
  6882         0.5635    00:00:05:58
  6892         0.7675    00:00:05:58
  6902         0.6785    00:00:05:59
  6912         0.5094    00:00:05:59
  6922         0.5523    00:00:05:59
  6932         0.9039    00:00:05:59
  6942         0.9030    00:00:05:59
  6952         0.4935    00:00:06:00
  6962         1.0240    00:00:06:00
  6972         0.4398    00:00:06:00
  6982         0.5751    00:00:06:00
  6992         0.5291    00:00:06:00
  7002         0.3430    00:00:06:00
  7012         0.8079    00:00:06:01
  7022         0.5176    00:00:06:01
  7032         0.4623    00:00:06:01
  7042         0.4537    00:00:06:01
  7052         0.5754    00:00:06:01
  7062         0.3338    00:00:06:02
  7072         0.6347    00:00:06:02
  7082         0.7771    00:00:06:02
  7092         0.6328    00:00:06:02
  7102         0.2836    00:00:06:02
  7112         0.8739    00:00:06:02
  7122         0.6814    00:00:06:03
  7132         0.6045    00:00:06:03
  7142         0.5235    00:00:06:03
  7152         0.6229    00:00:06:03
  7162         0.5957    00:00:06:03
  7172         0.4725    00:00:06:04
  7182         0.9948    00:00:06:04
  7192         0.7963    00:00:06:04
  7202         0.9060    00:00:06:04
  7212         0.6026    00:00:06:04
  7222         0.5285    00:00:06:04
  7232         0.5294    00:00:06:05
  7242         0.8835    00:00:06:05
  7252         0.6953    00:00:06:05
  7262         0.6328    00:00:06:05
  7272         0.6860    00:00:06:05
  7282         0.8265    00:00:06:06
  7292         0.5110    00:00:06:06
  7302         0.6743    00:00:06:06
  7312         0.6384    00:00:06:06
  7322         1.0156    00:00:06:06
  7332         0.4311    00:00:06:06
  7342         0.4516    00:00:06:07
  7352         0.7142    00:00:06:07
  7362         0.6990    00:00:06:07
  7372         0.6825    00:00:06:07
  7382         0.6912    00:00:06:07
  7392         0.5634    00:00:06:08
  7402         0.5218    00:00:06:08
  7412         0.3202    00:00:06:08
  7422         0.8574    00:00:06:08
  7432         0.2991    00:00:06:08
  7442         0.4850    00:00:06:08
  7452         0.2613    00:00:06:09
  7462         0.5145    00:00:06:09
  7472         0.5527    00:00:06:09
  7482         0.6171    00:00:06:09
  7492         0.5915    00:00:06:09
  7502         0.5644    00:00:06:10
  7512         0.7109    00:00:06:10
  7522         0.6531    00:00:06:10
  7532         0.9075    00:00:06:10
  7542         0.8469    00:00:06:10
  7552         0.6908    00:00:06:10
  7562         0.4643    00:00:06:11
  7572         0.5682    00:00:06:11
  7582         1.0344    00:00:06:11
  7592         0.5150    00:00:06:11
  7602         0.9353    00:00:06:11
  7612         0.9249    00:00:06:12
  7622         0.3471    00:00:06:12
  7632         0.4783    00:00:06:12
  7642         0.8996    00:00:06:12
  7652         0.6093    00:00:06:12
  7662         0.8472    00:00:06:12
  7672         0.8656    00:00:06:13
  7682         0.8408    00:00:06:13
  7692         0.3847    00:00:06:13
  7702         0.4557    00:00:06:13
  7712         0.4495    00:00:06:13
  7722         0.4741    00:00:06:14
  7732         0.8231    00:00:06:14
  7742         0.7885    00:00:06:14
  7752         0.8334    00:00:06:14
  7762         0.7571    00:00:06:14
  7772         0.8393    00:00:06:14
  7782         0.7257    00:00:06:15
  7792         0.7165    00:00:06:15
  7802         0.4681    00:00:06:15
  7812         0.6187    00:00:06:15
  7822         0.4458    00:00:06:15
  7832         0.2568    00:00:06:16
  7842         0.5403    00:00:06:16
  7852         0.7674    00:00:06:16
  7862         0.5355    00:00:06:16
  7872         0.8564    00:00:06:16
  7882         0.6699    00:00:06:16
  7892         0.5793    00:00:06:17
  7902         0.6397    00:00:06:17
  7912         1.1047    00:00:06:17
  7922         0.5440    00:00:06:17
  7932         0.5300    00:00:06:17
  7942         0.5444    00:00:06:18
  7952         0.4763    00:00:06:18
  7962         0.3163    00:00:06:18
  7972         0.3901    00:00:06:18
  7982         0.3461    00:00:06:18
  7992         0.8362    00:00:06:18
  8002         0.9796    00:00:06:19
  8012         0.5956    00:00:06:19
  8022         0.7163    00:00:06:19
  8032         0.3296    00:00:06:19
  8042         0.4583    00:00:06:19
  8052         0.5831    00:00:06:20
  8062         0.5383    00:00:06:20
  8072         0.7773    00:00:06:20
  8082         0.3512    00:00:06:20
  8092         0.5242    00:00:06:20
  8102         0.5810    00:00:06:20
  8112         0.5429    00:00:06:21
  8122         0.3334    00:00:06:21
  8132         0.7488    00:00:06:21
  8142         0.4370    00:00:06:21
  8152         0.5541    00:00:06:21
  8162         0.6296    00:00:06:22
  8172         0.3683    00:00:06:22
  8182         0.8803    00:00:06:22
  8192         0.5869    00:00:06:22
  8202         0.9843    00:00:06:22
  8212         0.7400    00:00:06:22
  8222         0.6107    00:00:06:23
  8232         0.4497    00:00:06:23
  8242         0.5468    00:00:06:23
