  iter           loss   elapsed_time
     0         2.1747    00:00:00:00
    10         1.7328    00:00:00:00
    20         1.1818    00:00:00:00
    30         1.1888    00:00:00:01
    40         1.0085    00:00:00:01
    50         1.3574    00:00:00:01
    60         0.8826    00:00:00:02
    70         1.0549    00:00:00:02
    80         1.0724    00:00:00:02
    90         1.1179    00:00:00:03
   100         0.9199    00:00:00:03
   110         0.7356    00:00:00:03
   120         0.8115    00:00:00:04
   130         0.7711    00:00:00:04
   140         1.2478    00:00:00:04
   150         0.8588    00:00:00:05
   160         0.9180    00:00:00:05
   170         0.7843    00:00:00:05
   180         0.7546    00:00:00:06
   190         0.5822    00:00:00:06
   200         0.9733    00:00:00:06
   210         0.8160    00:00:00:07
   220         0.8039    00:00:00:07
   230         0.7913    00:00:00:07
   240         0.7451    00:00:00:08
   250         0.6344    00:00:00:08
   260         0.9582    00:00:00:08
   270         0.7033    00:00:00:09
   280         0.9237    00:00:00:09
   290         0.9811    00:00:00:09
   300         0.6434    00:00:00:10
   310         1.0947    00:00:00:10
   320         0.7727    00:00:00:10
   330         1.0470    00:00:00:11
   340         1.0372    00:00:00:11
   350         1.1331    00:00:00:11
   360         0.4137    00:00:00:12
   370         0.3490    00:00:00:12
   380         1.0697    00:00:00:12
   390         0.6946    00:00:00:13
   400         0.6473    00:00:00:13
   410         0.4872    00:00:00:13
   420         0.6258    00:00:00:14
   430         0.7029    00:00:00:14
   440         0.8581    00:00:00:14
   450         0.6033    00:00:00:15
   460         0.7943    00:00:00:15
   470         0.5696    00:00:00:15
   480         0.5351    00:00:00:16
   490         0.5800    00:00:00:16
   500         0.6867    00:00:00:16
   510         0.8763    00:00:00:17
   520         0.7579    00:00:00:17
   530         0.7668    00:00:00:17
   540         0.6753    00:00:00:18
   550         0.7001    00:00:00:18
   560         0.4863    00:00:00:18
   570         0.7010    00:00:00:19
   580         0.6516    00:00:00:19
   590         0.7413    00:00:00:19
   600         0.6477    00:00:00:20
   610         0.5712    00:00:00:20
   620         1.2026    00:00:00:20
   630         0.8488    00:00:00:21
   640         0.7297    00:00:00:21
   650         0.5974    00:00:00:21
   660         0.8068    00:00:00:22
   670         0.6125    00:00:00:22
   680         0.7528    00:00:00:22
   690         0.8617    00:00:00:23
   700         0.6018    00:00:00:23
   710         0.6346    00:00:00:23
   720         0.7209    00:00:00:24
   730         0.7323    00:00:00:24
   740         0.5495    00:00:00:24
   750         0.9248    00:00:00:25
   760         0.8392    00:00:00:25
   770         0.9042    00:00:00:25
   780         0.5522    00:00:00:26
   790         0.5282    00:00:00:26
   800         0.6429    00:00:00:26
   810         0.5919    00:00:00:27
   820         0.6257    00:00:00:27
   830         0.5970    00:00:00:28
   840         0.8117    00:00:00:28
   850         0.7355    00:00:00:28
   860         0.4659    00:00:00:29
   870         0.9172    00:00:00:29
   880         0.4736    00:00:00:29
   890         0.5393    00:00:00:30
   900         0.5697    00:00:00:30
   910         0.6575    00:00:00:30
   920         0.5564    00:00:00:31
   930         0.5887    00:00:00:31
   940         0.7100    00:00:00:31
   950         0.4690    00:00:00:32
   960         0.4453    00:00:00:32
   970         0.6775    00:00:00:32
   980         0.5845    00:00:00:33
   990         0.7059    00:00:00:33
  1000         0.8831    00:00:00:33
  1010         0.6287    00:00:00:34
  1020         0.7870    00:00:00:34
  1030         0.5463    00:00:00:34
  1040         0.5210    00:00:00:35
  1050         0.7133    00:00:00:35
  1060         0.3198    00:00:00:35
  1070         0.7855    00:00:00:36
  1080         0.3853    00:00:00:36
  1090         0.7469    00:00:00:36
  1100         0.6641    00:00:00:37
  1110         0.5161    00:00:00:37
  1120         0.4997    00:00:00:37
  1130         0.5427    00:00:00:38
  1140         0.8004    00:00:00:38
  1150         0.4745    00:00:00:38
  1160         0.4488    00:00:00:39
  1170         0.7805    00:00:00:39
  1180         0.5198    00:00:00:39
  1190         0.4844    00:00:00:40
  1200         0.9440    00:00:00:40
  1210         0.4173    00:00:00:40
  1220         0.5500    00:00:00:41
  1230         0.7747    00:00:00:41
  1240         0.5241    00:00:00:41
  1250         0.7177    00:00:00:42
  1260         0.6558    00:00:00:42
  1270         0.4903    00:00:00:42
  1280         0.7022    00:00:00:43
  1290         0.4688    00:00:00:43
  1300         0.2536    00:00:00:43
  1310         0.6712    00:00:00:44
  1320         0.3815    00:00:00:44
  1330         0.7871    00:00:00:44
  1340         0.8167    00:00:00:45
  1350         0.4918    00:00:00:45
  1360         0.6257    00:00:00:45
  1370         1.0623    00:00:00:46
  1380         0.5366    00:00:00:46
  1390         0.6564    00:00:00:46
  1400         0.6019    00:00:00:47
  1410         0.5889    00:00:00:47
  1420         0.4909    00:00:00:47
  1430         0.5958    00:00:00:48
  1440         0.3563    00:00:00:48
  1450         0.5317    00:00:00:48
  1460         0.4532    00:00:00:49
  1470         0.5530    00:00:00:49
  1480         0.7590    00:00:00:49
  1490         0.3103    00:00:00:50
  1500         0.8176    00:00:00:50
  1510         0.7740    00:00:00:50
  1520         0.5307    00:00:00:51
  1530         0.8897    00:00:00:51
  1540         0.5035    00:00:00:51
  1550         0.5805    00:00:00:52
  1560         0.6575    00:00:00:52
  1570         0.4673    00:00:00:52
  1580         0.5646    00:00:00:53
  1590         0.7291    00:00:00:53
  1600         0.7425    00:00:00:53
  1610         0.9612    00:00:00:54
  1620         0.5678    00:00:00:54
  1630         0.5559    00:00:00:54
  1640         0.5361    00:00:00:55
  1650         0.5210    00:00:00:55
