  iter           loss   elapsed_time
     0         1.7951    00:00:00:04
    10         1.8079    00:00:00:05
    20         1.7675    00:00:00:05
    30         1.7537    00:00:00:05
    40         1.7138    00:00:00:06
    50         1.7011    00:00:00:06
    60         1.6969    00:00:00:07
    70         1.6331    00:00:00:07
    80         1.6516    00:00:00:07
    90         1.5862    00:00:00:08
   100         1.5752    00:00:00:08
   110         1.5029    00:00:00:09
   120         1.4641    00:00:00:09
   130         1.4523    00:00:00:10
   140         1.4668    00:00:00:10
   150         1.4933    00:00:00:10
   160         1.3817    00:00:00:11
   170         1.3095    00:00:00:11
   180         1.3360    00:00:00:12
   190         1.2321    00:00:00:12
   200         1.4129    00:00:00:12
   210         1.5114    00:00:00:13
   220         1.4293    00:00:00:13
   230         1.3495    00:00:00:14
   240         1.2383    00:00:00:14
   250         1.2761    00:00:00:15
   260         1.2192    00:00:00:15
   270         1.3167    00:00:00:15
   280         1.3220    00:00:00:16
   290         1.4760    00:00:00:16
   300         1.3180    00:00:00:17
   310         1.4224    00:00:00:17
   320         1.2214    00:00:00:17
   330         1.4730    00:00:00:18
   340         1.4067    00:00:00:18
   350         1.2546    00:00:00:19
   360         1.6072    00:00:00:19
   370         1.3928    00:00:00:19
   380         1.4700    00:00:00:20
   390         1.5054    00:00:00:20
   400         1.3702    00:00:00:21
   410         1.1949    00:00:00:21
   420         1.3518    00:00:00:22
   430         1.3678    00:00:00:22
   440         1.3880    00:00:00:22
   450         1.4833    00:00:00:23
   460         1.0292    00:00:00:23
   470         1.2723    00:00:00:24
   480         1.4631    00:00:00:24
   490         1.0117    00:00:00:25
   500         1.2830    00:00:00:25
   510         1.3039    00:00:00:25
   520         1.1777    00:00:00:26
   530         1.1980    00:00:00:26
   540         1.2177    00:00:00:27
   550         1.4116    00:00:00:27
   560         1.0862    00:00:00:28
   570         1.2983    00:00:00:28
   580         1.4975    00:00:00:29
   590         1.1803    00:00:00:29
   600         1.1864    00:00:00:29
   610         1.1862    00:00:00:30
   620         1.4348    00:00:00:30
   630         1.0842    00:00:00:31
   640         1.3600    00:00:00:31
   650         1.2435    00:00:00:31
   660         1.2538    00:00:00:32
   670         1.3732    00:00:00:32
   680         1.1649    00:00:00:33
   690         1.4566    00:00:00:33
   700         1.2735    00:00:00:34
   710         1.5105    00:00:00:34
   720         1.2278    00:00:00:34
   730         1.1937    00:00:00:35
   740         1.2971    00:00:00:35
   750         1.1497    00:00:00:36
   760         1.4207    00:00:00:36
   770         1.3558    00:00:00:37
   780         1.4812    00:00:00:37
   790         1.1656    00:00:00:37
   800         1.3924    00:00:00:38
   810         1.3095    00:00:00:38
   820         1.1304    00:00:00:39
   830         1.2735    00:00:00:39
   840         1.2565    00:00:00:39
   850         1.1460    00:00:00:40
   860         1.3080    00:00:00:40
   870         1.4061    00:00:00:41
   880         1.0999    00:00:00:41
   890         1.5391    00:00:00:42
   900         1.3415    00:00:00:42
   910         1.1432    00:00:00:43
   920         1.1952    00:00:00:43
   930         1.1627    00:00:00:43
   940         1.1953    00:00:00:44
   950         1.1873    00:00:00:45
   960         1.1991    00:00:00:46
   970         1.4129    00:00:00:46
   980         1.3376    00:00:00:47
   990         1.0879    00:00:00:47
  1000         1.1634    00:00:00:47
  1010         1.0934    00:00:00:48
  1020         1.2329    00:00:00:49
  1030         1.2734    00:00:00:49
  1040         1.2690    00:00:00:49
  1050         1.0636    00:00:00:50
  1060         1.6131    00:00:00:50
  1070         1.2845    00:00:00:51
  1080         1.3254    00:00:00:51
  1090         1.2810    00:00:00:51
  1100         1.0403    00:00:00:52
  1110         1.2662    00:00:00:52
  1120         1.2121    00:00:00:53
  1130         1.1311    00:00:00:53
  1140         1.3678    00:00:00:54
  1150         1.3062    00:00:00:54
  1160         0.9356    00:00:00:55
  1170         1.3293    00:00:00:55
  1180         1.3251    00:00:00:56
  1190         1.0853    00:00:00:56
  1200         1.0949    00:00:00:57
  1210         1.6649    00:00:00:57
  1220         1.4077    00:00:00:57
  1230         1.2412    00:00:00:58
  1240         1.2059    00:00:00:58
  1250         1.4732    00:00:00:59
  1260         1.1247    00:00:00:59
  1270         1.4136    00:00:01:00
  1280         0.9118    00:00:01:00
  1290         1.2328    00:00:01:00
  1300         1.0782    00:00:01:01
  1310         1.3172    00:00:01:01
  1320         0.9992    00:00:01:02
  1330         1.1148    00:00:01:02
  1340         1.2206    00:00:01:03
  1350         1.1226    00:00:01:03
  1360         1.2193    00:00:01:03
  1370         0.9407    00:00:01:04
  1380         0.9390    00:00:01:04
  1390         0.9434    00:00:01:05
  1400         1.4794    00:00:01:11
  1410         1.2714    00:00:01:12
