  iter           loss   elapsed_time
     0         1.8253    00:00:00:04
    10         1.7998    00:00:00:05
    20         1.7572    00:00:00:06
    30         1.6905    00:00:00:07
    40         1.6191    00:00:00:08
    50         1.5114    00:00:00:09
    60         1.0584    00:00:00:10
    70         1.4949    00:00:00:11
    80         1.2136    00:00:00:12
    90         1.6036    00:00:00:13
   100         1.0115    00:00:00:13
   110         1.3363    00:00:00:15
   120         1.3478    00:00:00:16
   130         1.0652    00:00:00:17
   140         1.5738    00:00:00:18
   150         1.2914    00:00:00:19
   160         1.0554    00:00:00:20
   170         1.8182    00:00:00:21
   180         1.0773    00:00:00:22
   190         1.1321    00:00:00:23
   200         1.0746    00:00:00:24
   210         1.0958    00:00:00:25
   220         0.8730    00:00:00:26
   230         1.5985    00:00:00:27
   240         1.1351    00:00:00:28
   250         1.1640    00:00:00:28
   260         1.3640    00:00:00:29
   270         1.3234    00:00:00:30
   280         1.2806    00:00:00:31
   290         1.2229    00:00:00:32
   300         1.5575    00:00:00:33
   310         1.3525    00:00:00:34
   320         1.1100    00:00:00:34
   330         1.3542    00:00:00:35
   340         1.2629    00:00:00:36
   350         0.9737    00:00:00:37
   360         1.0672    00:00:00:38
   370         1.4542    00:00:00:39
   380         1.2682    00:00:00:40
   390         0.9639    00:00:00:42
   400         1.2144    00:00:00:42
   410         1.2098    00:00:00:43
   420         1.1006    00:00:00:44
   430         1.1475    00:00:00:45
   440         1.3529    00:00:00:46
   450         1.3281    00:00:00:48
   460         1.1649    00:00:00:49
   470         1.2156    00:00:00:50
   480         1.3986    00:00:00:51
   490         1.2623    00:00:00:51
   500         1.1376    00:00:00:53
   510         1.2093    00:00:00:54
   520         0.9763    00:00:00:55
   530         1.3201    00:00:00:56
   540         1.3478    00:00:00:56
   550         1.4233    00:00:00:58
   560         1.4846    00:00:00:59
   570         1.3124    00:00:01:00
   580         1.1040    00:00:01:01
   590         1.0925    00:00:01:01
   600         1.3833    00:00:01:05
   610         1.4319    00:00:01:05
   620         0.9254    00:00:01:06
   630         1.4441    00:00:01:07
   640         1.4254    00:00:01:08
   650         1.3438    00:00:01:09
   660         1.1017    00:00:01:10
   670         1.3306    00:00:01:11
   680         1.2167    00:00:01:12
   690         1.3459    00:00:01:12
   700         1.2143    00:00:01:13
   710         1.3038    00:00:01:14
   720         1.0799    00:00:01:14
   730         1.1616    00:00:01:15
   740         1.1168    00:00:01:16
   750         1.5180    00:00:06:10
   760         1.0589    00:00:06:10
   770         1.1330    00:00:06:11
   780         1.2097    00:00:06:12
   790         1.1991    00:00:06:13
   800         1.0829    00:00:06:13
   810         1.4892    00:00:06:14
   820         1.4637    00:00:06:14
   830         1.2262    00:00:06:15
   840         1.2212    00:00:06:15
   850         1.1967    00:00:06:16
   860         1.1918    00:00:06:17
   870         1.2524    00:00:06:17
   880         1.5372    00:00:06:18
   890         1.0320    00:00:06:19
   900         0.9770    00:00:06:20
   910         1.2415    00:00:06:20
   920         0.8637    00:00:06:21
   930         1.0258    00:00:06:22
   940         0.8875    00:00:06:22
   950         1.0895    00:00:06:23
   960         0.9167    00:00:06:24
   970         1.1260    00:00:06:24
   980         1.1983    00:00:06:25
   990         0.9768    00:00:06:25
  1000         1.1066    00:00:06:26
  1010         0.8019    00:00:06:27
  1020         1.1759    00:00:06:27
  1030         0.7816    00:00:06:28
  1040         1.2732    00:00:06:29
  1050         1.1816    00:00:06:29
  1060         0.9317    00:00:06:30
  1070         1.0360    00:00:06:30
  1080         1.1800    00:00:06:31
  1090         0.9639    00:00:06:32
  1100         1.2818    00:00:06:32
  1110         0.9492    00:00:06:33
  1120         1.6345    00:00:06:34
  1130         1.0588    00:00:06:34
  1140         1.0310    00:00:06:35
  1150         1.0320    00:00:06:35
  1160         0.8864    00:00:06:36
  1170         1.2035    00:00:06:37
  1180         1.1078    00:00:06:37
  1190         1.2785    00:00:06:38
  1200         1.2241    00:00:06:39
  1210         1.0849    00:00:06:41
  1220         0.8791    00:00:06:44
  1230         0.8920    00:00:06:44
  1240         0.9637    00:00:06:45
  1250         1.0411    00:00:06:46
  1260         1.2160    00:00:06:46
  1270         1.1466    00:00:06:48
  1280         0.9201    00:00:06:48
  1290         0.9815    00:00:06:49
  1300         0.9832    00:00:06:50
  1310         1.1002    00:00:06:50
  1320         1.1826    00:00:06:51
  1330         1.0453    00:00:06:52
  1340         0.9579    00:00:06:52
  1350         1.0742    00:00:06:53
  1360         1.0562    00:00:06:54
  1370         1.2436    00:00:06:55
  1380         1.0259    00:00:06:55
  1390         0.9005    00:00:06:56
  1400         0.7702    00:00:06:56
  1410         1.1366    00:00:06:57
  1420         1.0053    00:00:06:58
  1430         0.9898    00:00:06:58
  1440         0.8122    00:00:06:59
  1450         1.0358    00:00:07:00
  1460         0.8867    00:00:07:00
  1470         0.9511    00:00:07:01
  1480         1.1528    00:00:07:02
  1490         0.9994    00:00:07:02
  1500         0.9755    00:00:07:03
  1510         0.9864    00:00:07:04
  1520         1.3051    00:00:07:04
  1530         0.7932    00:00:07:05
  1540         0.9329    00:00:07:09
  1550         1.3612    00:00:07:11
  1560         1.1814    00:00:07:14
  1570         0.7787    00:00:07:17
  1580         0.9714    00:00:07:18
  1590         1.4755    00:00:07:20
  1600         1.1509    00:00:07:24
  1610         0.9665    00:00:07:28
  1620         0.8953    00:00:07:31
  1630         0.9085    00:00:07:33
  1640         0.9212    00:00:07:34
  1650         1.0048    00:00:07:36
  1660         0.9682    00:00:07:37
  1670         1.0582    00:00:07:37
  1680         1.2301    00:00:07:38
  1690         1.2689    00:00:07:39
  1700         0.7529    00:00:07:40
  1710         1.2335    00:00:07:41
  1720         1.2086    00:00:07:42
  1730         1.1790    00:00:07:44
  1740         1.0911    00:00:07:45
  1750         0.8779    00:00:07:47
  1760         1.3590    00:00:07:48
  1770         1.2558    00:00:07:49
  1780         1.1583    00:00:07:50
  1790         1.1393    00:00:07:52
  1800         1.0986    00:00:07:53
  1810         1.0435    00:00:07:54
  1820         1.2499    00:00:07:55
  1830         1.0814    00:00:07:56
  1840         1.0816    00:00:07:58
  1850         1.1980    00:00:07:59
  1860         1.3771    00:00:08:00
  1870         1.3832    00:00:08:02
  1880         1.1342    00:00:08:03
  1890         1.1193    00:00:08:05
  1900         0.9734    00:00:08:06
  1910         1.4487    00:00:08:07
  1920         0.9477    00:00:08:08
  1930         0.9874    00:00:08:10
  1940         1.0822    00:00:08:11
  1950         0.9330    00:00:08:12
  1960         1.1302    00:00:08:13
  1970         1.0159    00:00:08:14
  1980         1.3296    00:00:08:15
  1990         0.9927    00:00:08:16
  2000         0.8888    00:00:08:16
  2010         0.9225    00:00:08:17
  2020         1.0017    00:00:08:18
  2030         0.9123    00:00:08:19
  2040         1.0253    00:00:08:20
  2050         1.1626    00:00:08:21
  2060         1.1837    00:00:08:21
  2070         0.8374    00:00:08:22
  2080         0.7584    00:00:08:23
  2090         0.9323    00:00:08:24
  2100         1.1535    00:00:08:25
  2110         0.8016    00:00:08:26
  2120         1.0028    00:00:08:26
  2130         1.1411    00:00:08:27
  2140         1.1293    00:00:08:28
  2150         1.0804    00:00:08:29
  2160         0.8519    00:00:08:30
  2170         1.0065    00:00:08:31
  2180         1.0535    00:00:08:31
  2190         1.3675    00:00:08:32
  2200         0.8820    00:00:08:32
  2210         1.0264    00:00:08:33
  2220         1.0564    00:00:08:34
  2230         0.7726    00:00:08:34
  2240         0.9387    00:00:08:35
  2250         0.9688    00:00:08:36
  2260         1.0892    00:00:08:36
  2270         0.9973    00:00:08:37
  2280         1.0575    00:00:08:37
  2290         1.1418    00:00:08:38
  2300         0.9121    00:00:08:39
  2310         0.7408    00:00:08:39
  2320         0.6053    00:00:08:40
  2330         0.6234    00:00:08:41
  2340         0.7315    00:00:08:41
  2350         0.9790    00:00:08:42
  2360         0.8912    00:00:08:43
  2370         1.0909    00:00:08:43
  2380         1.0132    00:00:08:44
  2390         1.0296    00:00:08:44
  2400         0.6885    00:00:08:45
  2410         0.9437    00:00:08:46
  2420         1.0437    00:00:08:46
  2430         0.8159    00:00:08:47
  2440         1.1011    00:00:08:48
  2450         1.0890    00:00:08:48
  2460         1.0811    00:00:08:49
  2470         1.1792    00:00:08:49
  2480         1.1383    00:00:08:50
  2490         0.9005    00:00:08:51
  2500         0.9903    00:00:08:51
  2502         1.0543    00:00:11:11
  2512         1.2993    00:00:11:11
  2522         1.0161    00:00:11:12
  2532         1.0352    00:00:11:12
  2542         0.9328    00:00:11:12
  2552         1.3826    00:00:11:13
  2562         0.8685    00:00:11:13
  2572         1.3009    00:00:11:14
  2582         1.1185    00:00:11:14
  2592         1.2192    00:00:11:15
  2602         0.7114    00:00:11:15
  2612         0.7593    00:00:11:16
  2622         1.0686    00:00:11:16
  2632         1.0929    00:00:11:17
  2642         0.9756    00:00:11:17
  2652         0.9885    00:00:11:18
  2662         1.2598    00:00:11:18
  2672         1.0093    00:00:11:19
  2682         0.9304    00:00:11:19
  2692         0.9589    00:00:11:20
  2702         0.9376    00:00:11:20
  2712         1.0695    00:00:11:21
  2722         0.9654    00:00:11:21
  2732         0.7721    00:00:11:22
  2742         0.9137    00:00:11:22
  2752         0.9715    00:00:11:23
  2762         0.8986    00:00:11:24
  2772         1.1675    00:00:11:24
  2782         1.0044    00:00:11:25
  2792         0.8774    00:00:11:25
  2802         1.0196    00:00:11:26
  2812         1.4313    00:00:11:27
  2822         0.8191    00:00:11:28
  2832         0.8839    00:00:11:28
  2842         1.1413    00:00:11:29
  2852         0.9357    00:00:11:30
  2862         0.9598    00:00:11:30
  2872         1.0839    00:00:11:31
  2882         0.6952    00:00:11:32
  2892         0.8412    00:00:11:32
  2902         0.9444    00:00:11:33
  2912         0.6832    00:00:11:34
  2922         0.9808    00:00:11:35
  2932         0.8763    00:00:11:35
  2942         0.8650    00:00:11:36
  2952         1.1126    00:00:11:37
  2962         0.7915    00:00:11:37
  2972         1.3076    00:00:11:38
  2982         0.8513    00:00:11:38
  2992         0.8821    00:00:11:39
