  iter           loss   elapsed_time
     0         1.7460    00:00:00:00
    10         1.7485    00:00:00:00
    20         1.7067    00:00:00:00
    30         1.6570    00:00:00:00
    40         1.6260    00:00:00:00
    50         1.5473    00:00:00:01
    60         1.5408    00:00:00:01
    70         1.5825    00:00:00:01
    80         1.2233    00:00:00:01
    90         1.4672    00:00:00:01
   100         1.4585    00:00:00:02
   110         1.1965    00:00:00:02
   120         1.3748    00:00:00:02
   130         1.2824    00:00:00:02
   140         1.4544    00:00:00:02
   150         1.6056    00:00:00:03
   160         1.4880    00:00:00:03
   170         1.4970    00:00:00:03
   180         1.4882    00:00:00:03
   190         1.3313    00:00:00:03
   200         1.2951    00:00:00:04
   210         1.4931    00:00:00:04
   220         1.4813    00:00:00:04
   230         1.2531    00:00:00:04
   240         1.4626    00:00:00:04
   250         1.3607    00:00:00:05
   260         1.4709    00:00:00:05
   270         1.4490    00:00:00:05
   280         1.3656    00:00:00:05
   290         1.2950    00:00:00:05
   300         1.8237    00:00:00:06
   310         1.2339    00:00:00:06
   320         1.4941    00:00:00:06
   330         1.2848    00:00:00:06
   340         1.2941    00:00:00:06
   350         1.5926    00:00:00:07
   360         1.3612    00:00:00:07
   370         1.4688    00:00:00:07
   380         1.4030    00:00:00:07
   390         1.5669    00:00:00:07
   400         1.3544    00:00:00:08
   410         1.5146    00:00:00:08
   420         1.4058    00:00:00:08
   430         1.4762    00:00:00:08
   440         1.4193    00:00:00:08
   450         1.2445    00:00:00:08
   460         1.4107    00:00:00:09
   470         1.4599    00:00:00:09
   480         1.2162    00:00:00:09
   490         1.3673    00:00:00:09
   500         1.4434    00:00:00:10
   510         1.2908    00:00:00:10
   520         1.1437    00:00:00:10
   530         1.5248    00:00:00:10
   540         1.0567    00:00:00:10
   550         1.4193    00:00:00:10
   560         1.3156    00:00:00:11
   570         1.3584    00:00:00:11
   580         1.2079    00:00:00:11
   590         1.2517    00:00:00:11
   600         1.4387    00:00:00:12
   610         1.2392    00:00:00:12
   620         1.1050    00:00:00:12
   630         1.0820    00:00:00:12
   640         1.4736    00:00:00:12
   650         1.3525    00:00:00:12
   660         1.4035    00:00:00:13
   670         0.9811    00:00:00:13
   680         1.4457    00:00:00:13
   690         1.3470    00:00:00:13
   700         1.3253    00:00:00:14
   710         1.0334    00:00:00:14
   720         1.2654    00:00:00:14
   730         1.4462    00:00:00:14
   740         1.5820    00:00:00:14
   750         1.3999    00:00:00:14
   760         1.5482    00:00:00:15
   770         1.2908    00:00:00:15
   780         1.3421    00:00:00:15
   790         1.1109    00:00:00:15
   800         1.1207    00:00:00:15
   810         1.0865    00:00:00:16
   820         1.3021    00:00:00:16
   830         1.2996    00:00:00:16
   840         1.5812    00:00:00:16
   850         1.1761    00:00:00:16
   860         1.5119    00:00:00:17
   870         1.2759    00:00:00:17
   880         1.1833    00:00:00:17
   890         1.3028    00:00:00:17
   900         1.1552    00:00:00:17
   910         1.3054    00:00:00:18
   920         1.2609    00:00:00:18
   930         1.5610    00:00:00:18
   940         1.4021    00:00:00:18
   950         1.0458    00:00:00:18
   960         1.3459    00:00:00:19
   970         1.2871    00:00:00:19
   980         1.1764    00:00:00:19
   990         1.1707    00:00:00:19
  1000         1.1797    00:00:00:19
  1010         1.4506    00:00:00:20
  1020         1.1011    00:00:00:20
  1030         1.4240    00:00:00:20
  1040         1.1537    00:00:00:20
  1050         1.3974    00:00:00:20
  1060         1.2647    00:00:00:21
  1070         1.1612    00:00:00:21
  1080         1.2653    00:00:00:21
  1090         1.1447    00:00:00:21
  1100         1.3494    00:00:00:21
  1110         1.0296    00:00:00:22
  1120         1.1920    00:00:00:22
  1130         1.0872    00:00:00:22
  1140         1.1961    00:00:00:22
  1150         1.2522    00:00:00:22
  1160         1.3692    00:00:00:23
  1170         1.2396    00:00:00:23
  1180         1.1741    00:00:00:23
  1190         0.9090    00:00:00:23
  1200         1.1795    00:00:00:23
  1210         1.1109    00:00:00:24
  1220         1.1312    00:00:00:24
  1230         1.4367    00:00:00:24
  1240         1.5689    00:00:00:24
  1250         1.0832    00:00:00:24
  1260         1.5195    00:00:00:25
  1270         1.1789    00:00:00:25
  1280         1.0304    00:00:00:25
  1290         1.2396    00:00:00:25
  1300         0.8484    00:00:00:25
  1310         1.2920    00:00:00:26
  1320         1.0005    00:00:00:26
  1330         1.0777    00:00:00:26
  1340         1.1819    00:00:00:26
  1350         0.8079    00:00:00:26
  1360         1.4614    00:00:00:27
  1370         1.3043    00:00:00:27
  1380         1.1210    00:00:00:27
  1390         1.3793    00:00:00:27
  1400         1.3225    00:00:00:27
  1410         1.2816    00:00:00:27
  1420         1.4122    00:00:00:28
  1430         1.1411    00:00:00:28
  1440         1.2088    00:00:00:28
  1450         1.1472    00:00:00:28
